SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s102_4,s102_4,SAMPLE STATION,102,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine alder, cranberry",HR-BA-BS,498585,6430394,10,Moss pulled off mound,15,0000,1998-07-21,D.  Fear,M-URAM,,,1,HA,5862_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s102_4,s102_4,SAMPLE STATION,102,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine alder, cranberry",HR-BA-BS,498585,6430394,10,Moss pulled off mound,15,0000,1998-07-21,D.  Fear,M-URAM,,,1,HA,5862_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s102_4,s102_4,SAMPLE STATION,102,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine alder, cranberry",HR-BA-BS,498585,6430394,10,Moss pulled off mound,15,0000,1998-07-21,D.  Fear,M-URAM,,,1,HA,5862_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s102_5,s102_5,SAMPLE STATION,102,"Ecoprovince TA;    Ecoregion MU;    Site description = Ridge, pine, aspen, berries",HR-BA-BS,495850,6433867,10,No action,10,0000,1998-07-31,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s103_1,s103_1,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside pipeline, lush",HR-BA-BS,517610,6427665,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5419_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s103_1,s103_1,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside pipeline, lush",HR-BA-BS,517610,6427665,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5419_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s103_1,s103_1,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside pipeline, lush",HR-BA-BS,517610,6427665,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5419_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s103_2,s103_2,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion HR;    Site description = Cut line, beaver ponds",HR-BA-BS,511517,6427639,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5689_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s103_2,s103_2,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion HR;    Site description = Cut line, beaver ponds",HR-BA-BS,511517,6427639,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5689_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s103_2,s103_2,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion HR;    Site description = Cut line, beaver ponds",HR-BA-BS,511517,6427639,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5689_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s103_2,s103_2,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion HR;    Site description = Cut line, beaver ponds",HR-BA-BS,511517,6427639,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5689_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s103_3,s103_3,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut lines",HR-BA-BS,504485,6428017,10,No action,10,0000,1998-07-06,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s103_4,s103_4,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion HR;    Site description = Riparian, game trails",HR-BA-BS,515742,6430532,10,"No bears, lots of wolf tracks on sandbar",15,0000,1998-07-21,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s103_5,s103_5,SAMPLE STATION,103,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, aspen, trails",HR-BA-BS,506476,6430304,10,No action,10,0000,1998-07-31,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s11_1,s11_1,SAMPLE STATION,11,Ecoprovince TA;    Ecoregion MU;    Site description = Cut line junctions,HR-BA-BS,505702,6358795,10,,12,0000,1998-06-06,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5403_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s11_1,s11_1,SAMPLE STATION,11,Ecoprovince TA;    Ecoregion MU;    Site description = Cut line junctions,HR-BA-BS,505702,6358795,10,,12,0000,1998-06-06,D.  Fear,MAMMALIA,,,1,HA,5403_b,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s12_3,s12_3,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, cut line X-ing",HR-BA-BS,520289,6362510,10,,12,0000,1998-07-01,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5436_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s12_3,s12_3,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, cut line X-ing",HR-BA-BS,520289,6362510,10,,12,0000,1998-07-01,A.  Walker,M-URAM,,,1,HA,5436_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s12_3,s12_3,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, cut line X-ing",HR-BA-BS,520289,6362510,10,,12,0000,1998-07-01,A.  Walker,M-URAM,,,1,HA,5436_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s12_3,s12_3,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, cut line X-ing",HR-BA-BS,520289,6362510,10,,12,0000,1998-07-01,A.  Walker,M-URAM,,,1,HA,5436_g,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s12_4,s12_4,SAMPLE STATION,12,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line juntions,HR-BA-BS,517072,6362496,10,No action,12,0000,1998-07-13,A.  Walker,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s12_5,s12_5,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, regen pine, on hill",HR-BA-BS,513371,6360249,10,Site pulled apart,14,0000,1998-07-28,D.  Fear,M-URAR,,,1,HA,5897_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s12_5,s12_5,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, regen pine, on hill",HR-BA-BS,513371,6360249,10,Site pulled apart,14,0000,1998-07-28,D.  Fear,M-URAR,AT,,1,HA,5897_e,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s12_5,s12_5,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, regen pine, on hill",HR-BA-BS,513371,6360249,10,Site pulled apart,14,0000,1998-07-28,D.  Fear,M-URAR,AT,,1,HA,5897_b,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s12_5,s12_5,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, regen pine, on hill",HR-BA-BS,513371,6360249,10,Site pulled apart,14,0000,1998-07-28,D.  Fear,M-URAR,AT,,1,HA,5897_a,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s12_5,s12_5,SAMPLE STATION,12,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, regen pine, on hill",HR-BA-BS,513371,6360249,10,Site pulled apart,14,0000,1998-07-28,D.  Fear,M-URAR,AT,,1,HA,5897_c,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s13_3,s13_3,SAMPLE STATION,13,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,434368,6364090,10,Large grizzly track found when we set site,13,0000,1998-07-02,D.  Fear,M-URAM,,,1,HA,5758_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s13_3,s13_3,SAMPLE STATION,13,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,434368,6364090,10,Large grizzly track found when we set site,13,0000,1998-07-02,D.  Fear,M-URAM,,,1,HA,5758_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s13_3,s13_3,SAMPLE STATION,13,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,434368,6364090,10,Large grizzly track found when we set site,13,0000,1998-07-02,D.  Fear,M-URAM,,,1,HA,5758_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s13_4,s13_4,SAMPLE STATION,13,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,437365,6363762,10,No action,11,0000,1998-07-13,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s13_5,s13_5,SAMPLE STATION,13,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce balsam",HR-BA-BS,434398,6370614,10,"Site destroyed, castor gone, ribbon ripped down",13,0000,1998-07-28,D.  Fear,M-URAR,BS,,1,HA,5878_b,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s13_5,s13_5,SAMPLE STATION,13,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce balsam",HR-BA-BS,434398,6370614,10,"Site destroyed, castor gone, ribbon ripped down",13,0000,1998-07-28,D.  Fear,M-URAR,BS,,1,HA,5878_c,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s13_5,s13_5,SAMPLE STATION,13,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce balsam",HR-BA-BS,434398,6370614,10,"Site destroyed, castor gone, ribbon ripped down",13,0000,1998-07-28,D.  Fear,M-URAR,BS,,1,HA,5878_d,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s13_5,s13_5,SAMPLE STATION,13,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce balsam",HR-BA-BS,434398,6370614,10,"Site destroyed, castor gone, ribbon ripped down",13,0000,1998-07-28,D.  Fear,M-URAR,BS,,1,HA,5878_a,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s14_1,s14_1,SAMPLE STATION,14,Ecoprovince NB;    Ecoregion NR;    Site description = Riparian,HR-BA-BS,449374,6363452,10,No action,11,0000,1998-06-08,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s14_2,s14_2,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce stand",HR-BA-BS,446557,6363848,10,Bear went in one side and out the other,12,0000,1998-06-20,D.  Fear,M-URAM,,,1,HA,5658_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s14_2,s14_2,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce stand",HR-BA-BS,446557,6363848,10,Bear went in one side and out the other,12,0000,1998-06-20,D.  Fear,M-URAR,CQ,,1,HA,5658_c,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s14_2,s14_2,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce stand",HR-BA-BS,446557,6363848,10,Bear went in one side and out the other,12,0000,1998-06-20,D.  Fear,M-URAM,,,1,HA,5658_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s14_3,s14_3,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir, 15m to creek",HR-BA-BS,446501,6368160,10,Site pulled apart,13,0000,1998-07-03,D.  Fear,M-URAR,,,1,HA,5767_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s14_3,s14_3,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir, 15m to creek",HR-BA-BS,446501,6368160,10,Site pulled apart,13,0000,1998-07-03,D.  Fear,M-URAR,,,1,HA,5767_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s14_4,s14_4,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, trails",HR-BA-BS,449029,6371935,10,No action,12,0000,1998-07-15,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s14_5,s14_5,SAMPLE STATION,14,"Ecoprovince NB;    Ecoregion NR;    Site description = Spruce balsam patch, trails",HR-BA-BS,445592,6370160,10,,13,0000,1998-07-28,D.  Fear,M-URAM,,,1,HA,5879_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s15_1,s15_1,SAMPLE STATION,15,Ecoprovince NB;    Ecoregion NR;    Site description = Edge of burn above creek,HR-BA-BS,454961,6369000,10,,11,0000,1998-06-08,D.  Fear,M-URAM,,,1,HA,5610_j,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s15_1,s15_1,SAMPLE STATION,15,Ecoprovince NB;    Ecoregion NR;    Site description = Edge of burn above creek,HR-BA-BS,454961,6369000,10,,11,0000,1998-06-08,D.  Fear,M-URAM,,,1,HA,5610_l,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s15_1,s15_1,SAMPLE STATION,15,Ecoprovince NB;    Ecoregion NR;    Site description = Edge of burn above creek,HR-BA-BS,454961,6369000,10,,11,0000,1998-06-08,D.  Fear,M-URAM,,,1,HA,5610_s,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s15_1,s15_1,SAMPLE STATION,15,Ecoprovince NB;    Ecoregion NR;    Site description = Edge of burn above creek,HR-BA-BS,454961,6369000,10,,11,0000,1998-06-08,D.  Fear,MAMMALIA,,,1,HA,5610_r,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s100_1,s100_1,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, aspen, alder",HR-BA-BS,553733,6423362,10,Site destroyed,11,0000,1998-06-09,D.  Fear,M-URAM,,,1,HA,5615_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_e,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s100_2,s100_2,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line, small lake",HR-BA-BS,549421,6426818,10,Site not disturbed,12,0000,1998-06-21,D.  Fear,M-URAM,,,1,HA,5666_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_l,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_m,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_k,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_j,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_i,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_g,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_e,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s100_3,s100_3,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Pine, aspen, birch, alder",HR-BA-BS,550989,6418208,10,Site pulled apart,13,0000,1998-07-04,D.  Fear,M-URAM,,,1,HA,5772_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s100_4,s100_4,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, alder, griz rub tree",HR-BA-BS,556540,6425796,10,Moss pulled off mound,12,0000,1998-07-16,D.  Fear,M-URAM,,,1,HA,5831_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s100_4,s100_4,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, alder, griz rub tree",HR-BA-BS,556540,6425796,10,Moss pulled off mound,12,0000,1998-07-16,D.  Fear,M-URAM,,,1,HA,5831_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s100_4,s100_4,SAMPLE STATION,100,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, alder, griz rub tree",HR-BA-BS,556540,6425796,10,Moss pulled off mound,12,0000,1998-07-16,D.  Fear,M-URAM,,,1,HA,5831_a,,VI,,,,,,,
