SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Species Guess,Sex,Species ID Method
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,MAMMALIA,,Doesn't look like bear hair,1,HA,N,W,GK15-692,A,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Long Distance Call ---------,14,0000,2015-07-29,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1363,B,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1361,C,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1359,D,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1342,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1362,B,2,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1357,A,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1348,E,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0201,s0201,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,441034,5456393,11,Mackie FSR,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1360,C,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0202,s0202,SAMPLE STATION,103,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,435988,5454778,11,Trident Creek,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0202,s0202,SAMPLE STATION,103,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,435988,5454778,11,Trident Creek,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-658,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0202,s0202,SAMPLE STATION,103,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,435988,5454778,11,Trident Creek,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-659,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0202,s0202,SAMPLE STATION,103,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,435988,5454778,11,Trident Creek,Attractant: Long Distance Call ---------,14,0000,2015-07-29,Clayton  Lamb,M-URAR,GK15-1893,,1,HA,N,W,GK15-1893,A,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0202,s0202,SAMPLE STATION,103,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,435988,5454778,11,Trident Creek,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-261,C,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-262,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-266,B,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant: Long Distance Call ---------,14,0000,2015-07-29,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0203,s0203,SAMPLE STATION,92,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,433147,5456500,11,Trident Creek,Attractant: Anise oil ---------,15,0000,2015-08-13,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-267,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-268,A,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-271,D,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAR,GK15-1935,,1,HA,N,W,GK15-274,B,1,,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-269,A,3,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-273,C,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant:  ---------,14,0000,2015-07-01,Laura  Smit,M-URAR,GK15-1935,,1,HA,N,W,GK15-272,E,1,,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-665,A,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,M-URAR,GK15-118,,1,HA,N,W,GK15-666,B,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant: Castor ---------,14,0000,2015-07-15,Laura  Smit,M-URAR,GK15-118,,1,HA,N,W,GK15-660,C,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0204,s0204,SAMPLE STATION,93,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,437827,5461086,11,Hwy 3 Sighting Location,Attractant: Long Distance Call ---------,14,0000,2015-07-29,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0005,s0005,SAMPLE STATION,111,Method of Access (most limiting):Truck___On Surface Type:Road---------4 signs on 3 posts,HR-BA-BS,421078,5447732,11,Bonanza Creek,Attractant: Long Distance Call ---------,14,0000,2015-07-27,Autumn  Solomon,MAMMALIA,,,1,HA,N,W,GK15-719,A,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0005,s0005,SAMPLE STATION,111,Method of Access (most limiting):Truck___On Surface Type:Road---------4 signs on 3 posts,HR-BA-BS,421078,5447732,11,Bonanza Creek,Attractant: Anise oil ---------,15,0000,2015-08-11,Clayton  Lamb,M-URAM,,Dont think this is bear,1,HA,N,W,GK15-700,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0006,s0006,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,429910,5453698,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0006,s0006,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,429910,5453698,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0006,s0006,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,429910,5453698,11,Glenmerry Creek,Attractant: Long Distance Call ---------,14,0000,2015-07-27,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0006,s0006,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,429910,5453698,11,Glenmerry Creek,Attractant: Anise oil ---------,15,0000,2015-08-11,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-290,D,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-291,C,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-289,D,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-204,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-292,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-338,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-677,B,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant: Long Distance Call ---------,14,0000,2015-07-27,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0007,s0007,SAMPLE STATION,102,Method of Access (most limiting):Truck___On Surface Type:Road---------Only found 1 sign. CL,HR-BA-BS,428948,5450347,11,Glenmerry Creek,Attractant: Anise oil ---------,15,0000,2015-08-11,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0008,s0008,SAMPLE STATION,101,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,426716,5450604,11,Glenmerry Creek,Attractant:  ---------,13,0000,2015-06-29,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0008,s0008,SAMPLE STATION,101,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,426716,5450604,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-694,G,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0008,s0008,SAMPLE STATION,101,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,426716,5450604,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-296,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0008,s0008,SAMPLE STATION,101,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,426716,5450604,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-690,D,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0008,s0008,SAMPLE STATION,101,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,426716,5450604,11,Glenmerry Creek,Attractant: Castor ---------,14,0000,2015-07-13,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-689,A,1,,,DNA
