SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Label,Species Guess,Sex,Species ID Method,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAM,,,1,HA,N,2119-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAM,,,1,HA,N,2119-n,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAR,CK,DONE X 2,1,HA,N,2119-s,Unk,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,MAMMALIA,,,1,HA,N,2119-o,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,MAMMALIA,,,1,HA,N,2119-r,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAR,,DONE X 2 ; Matches CK @ 2 of 6 loci,1,HA,N,2119-p,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,MAMMALIA,,,1,HA,N,2119-q,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAM,,,1,HA,N,2119-k,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,44_4,44_4,SAMPLE STATION,44,,HR-BA-BS,455588,5543805,11,,10,0000,1996-07-31,K.  Robins,M-URAR,,,1,HA,N,2119-d,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,44_5,44_5,SAMPLE STATION,44,,HR-BA-BS,457519,5549615,11,,10,0000,1996-08-10,K.  Robins,NULL,,,0,,,,,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,45_1,45_1,SAMPLE STATION,45,,HR-BA-BS,471500,5546900,11,,10,0000,1996-06-30,K.  Robins,M-URAM,,,1,HA,N,58-a,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,45_1,45_1,SAMPLE STATION,45,,HR-BA-BS,471500,5546900,11,,10,0000,1996-06-30,K.  Robins,M-URAM,,,1,HA,N,58-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,45_1,45_1,SAMPLE STATION,45,,HR-BA-BS,471500,5546900,11,,10,0000,1996-06-30,K.  Robins,M-URAM,,,1,HA,N,58-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,45_1,45_1,SAMPLE STATION,45,,HR-BA-BS,471500,5546900,11,,10,0000,1996-06-30,K.  Robins,M-URAM,,,1,HA,N,58-c,M-URAM,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-l,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,MAMMALIA,,,1,HA,N,80-i,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-k,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-c,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-j,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-g,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-f,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-d,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-e,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2,45_2,SAMPLE STATION,45,,HR-BA-BS,472349,5548905,11,,10,0000,1996-07-10,K.  Robins,M-URAM,,,1,HA,N,80-h,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-h,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-f,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-d,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-c,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,Y,81-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-a,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,45_2X,45_2X,SAMPLE STATION,45,"This is an incidental site near Dennis Creek Trail, about 2 km from Sample Station 45_3. UTM is approximate.",HR-DC,476000,5548000,11,Nights trapped based on a fake set date (1996-06-11) that was one month before these incidental samples were collected.,30,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,Y,81-g,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAR,,DONE X 2 ; Matches CB @ 3 of 6 loci but Total Sib Match > 0.05,1,HA,N,2109-q,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-n,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-o,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAR,CB,,1,HA,N,2109-j,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAR,CB,,1,HA,N,2109-k,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAM,,,1,HA,N,2109-h,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-g,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-f,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAM,,,1,HA,N,2109-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAM,,,1,HA,N,2109-d,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAM,,,1,HA,N,2109-b,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,MAMMALIA,,,1,HA,N,2109-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAR,CB,,1,HA,N,2109-p,Unk,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,45_3,45_3,SAMPLE STATION,45,,HR-BA-BS,476669,5549011,11,,13,0000,1996-07-24,K.  Robins,M-URAR,CB,,1,HA,N,2109-i,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,45_4,45_4,SAMPLE STATION,45,,HR-BA-BS,477700,5545500,11,,11,0000,1996-08-04,K.  Robins,M-URAR,BP,DONE X 2,1,HA,N,2126-h,Unk,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,45_4,45_4,SAMPLE STATION,45,,HR-BA-BS,477700,5545500,11,,11,0000,1996-08-04,K.  Robins,M-URAR,BQ,DONE X 2,1,HA,N,2126-l,Unk,UC,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,45_4,45_4,SAMPLE STATION,45,,HR-BA-BS,477700,5545500,11,,11,0000,1996-08-04,K.  Robins,M-URAR,BP,,1,HA,N,2126-k,Unk,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,45_4,45_4,SAMPLE STATION,45,,HR-BA-BS,477700,5545500,11,,11,0000,1996-08-04,K.  Robins,MAMMALIA,,,1,HA,N,2126-i,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,45_4,45_4,SAMPLE STATION,45,,HR-BA-BS,477700,5545500,11,,11,0000,1996-08-04,K.  Robins,M-URAR,BP,,1,HA,N,2126-g,M-URAR,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,52_4,52_4,SAMPLE STATION,52,,HR-BA-BS,477900,5562000,11,,10,0000,1996-07-31,D.  Fear,M-URAM,,,1,HA,N,2031-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,52_4,52_4,SAMPLE STATION,52,,HR-BA-BS,477900,5562000,11,,10,0000,1996-07-31,D.  Fear,M-URAM,,,1,HA,N,2031-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,MAMMALIA,,,1,HA,N,2154-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,,DONE X 2,1,HA,N,2154-b,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,CS,DONE X 2,1,HA,N,2154-g,M-URAR,UC,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,,DONE X 2 ; Matches CS @ 3 of 6 loci but Total Sib Match > 0.05,1,HA,N,2154-f,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,CS,DONE X 2,1,HA,N,2154-d,Unk,UC,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,CS,DONE X 2,1,HA,N,2154-h,M-URAR,UC,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,M-URAR,,DONE X 2,1,HA,N,2154-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,52_5,52_5,SAMPLE STATION,52,,HR-BA-BS,474469,5560932,11,,9,0000,1996-08-09,G.  Mowat,MAMMALIA,,,1,HA,N,2154-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-y,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-z,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-aa,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ab,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ac,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ad,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ae,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ag,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ah,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-ai,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-aj,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-x,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-af,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,MAMMALIA,,,1,HA,N,910-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,53_1,53_1,SAMPLE STATION,53,,HR-BA-BS,492147,5560421,11,,9,0000,1996-07-02,D.  Fear,M-URAM,,,1,HA,N,910-o,M-URAM,,VI,
