SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-10,Not  Available,M-URAM,,unextracted,1,HA,N,W,1508,A,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-10,Not  Available,M-URAM,,unextracted,1,HA,N,W,1509,A,2,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-10,Not  Available,M-URAM,,Xblack,1,HA,N,W,1510,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-10,Not  Available,M-URAM,,Xblack,1,HA,N,W,1511,B,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-10,Not  Available,M-URAM,,Xblack,1,HA,N,W,1512,H,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,178,178,SAMPLE STATION,34,,HR-BA-TR,363281,6285776,9,,6,0000,2004-09-16,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2324,H,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1553,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,M-URAR,1476,sample,1,HA,N,W,1554,A,2,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,MAMMALIA,,Xmixed,1,HA,N,W,1555,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,1556,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,1557,K,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,1558,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,13,0000,2004-08-28,Not  Available,M-URAR,1559,sample,1,HA,N,W,1559,M,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,MAMMALIA,,Xmixed,1,HA,N,G,1388,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,1389,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1390,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,M-URAM,,Xblack,1,HA,N,G,1391,A,5,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1392,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,7,0000,2004-09-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1393,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,6,0000,2004-09-10,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,6,0000,2004-09-16,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,2315,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,6,0000,2004-09-16,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,2316,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,179,179,SAMPLE STATION,34,,HR-BA-TR,362055,6284639,9,,6,0000,2004-09-16,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,2317,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,M-URAR,1799,sample,1,HA,N,W,1799,A,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1800,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1801,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1802,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1803,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1804,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1805,L,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,18,18,SAMPLE STATION,5,,HR-BA-BS,328097,6347946,9,,18,0000,2004-08-26,Not  Available,M-URAR,1806,sample,1,HA,N,W,1806,M,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,180,180,SAMPLE STATION,34,,HR-BA-TR,365900,6288299,9,,17,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1261,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,180,180,SAMPLE STATION,34,,HR-BA-TR,365900,6288299,9,,8,0000,2004-09-17,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,181a,181a,SAMPLE STATION,34,,HR-NB-RS,367900,6279515,9,Set date of 1 August 2004 was chosen based on date of arrival of salmon to this area.,27,0000,2004-08-28,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,595,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,181b,181b,SAMPLE STATION,34,,HR-BA-TR,367900,6279515,9,,7,0000,2004-09-04,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,181b,181b,SAMPLE STATION,34,,HR-BA-TR,367900,6279515,9,,14,0000,2004-09-18,Not  Available,M-URAM,,Xblack,1,HA,N,W,2328,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,182,182,SAMPLE STATION,34,,HR-BA-TR,366980,6282179,9,,7,0000,2004-09-04,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,182,182,SAMPLE STATION,34,,HR-BA-TR,366980,6282179,9,,12,0000,2004-09-16,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,183,183,SAMPLE STATION,34,,HR-BA-TR,373222,6285216,9,,8,0000,2004-09-18,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,2110,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,184,184,SAMPLE STATION,34,,HR-BA-TR,362804,6289646,9,,7,0000,2004-09-17,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,2270,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,184,184,SAMPLE STATION,34,,HR-BA-TR,362804,6289646,9,,7,0000,2004-09-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2271,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,184,184,SAMPLE STATION,34,,HR-BA-TR,362804,6289646,9,,7,0000,2004-09-17,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,2272,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,184,184,SAMPLE STATION,34,,HR-BA-TR,362804,6289646,9,,7,0000,2004-09-17,Not  Available,M-URAR,2273,sample,1,HA,N,G,2273,A,3,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,184,184,SAMPLE STATION,34,,HR-BA-TR,362804,6289646,9,,7,0000,2004-09-17,Not  Available,M-URAR,2274,sample,1,HA,N,W,2274,B,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,185,185,SAMPLE STATION,35,,HR-BA-BS,380465,6288634,9,,15,0000,2004-08-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,393,I,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,185,185,SAMPLE STATION,35,,HR-BA-BS,380465,6288634,9,,15,0000,2004-08-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,394,J,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,185,185,SAMPLE STATION,35,,HR-BA-BS,380465,6288634,9,,15,0000,2004-08-05,Not  Available,M-URAM,,unextracted,1,HA,N,W,395,J,2,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,185,185,SAMPLE STATION,35,,HR-BA-BS,380465,6288634,9,,15,0000,2004-08-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,396,J,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,365,G,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,366,H,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,367,H,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,368,H,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,M-URAR,0369,sample,1,HA,N,W,369,H,5,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,370,H,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,371,H,7,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,372,H,9,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,373,I,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,374,I,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,375,I,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,376,J,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,M-URAR,0381,sample,1,HA,N,W,377,K,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,378,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,M-URAR,0369,sample,1,HA,N,G,379,L,2,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,380,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,M-URAR,0381,sample,1,HA,N,W,381,N,2,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,382,N,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,103,103,SAMPLE STATION,22,,HR-BA-BS,388586,6309665,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,383,O,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1601,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1602,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1603,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1604,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1605,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1606,B,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1607,B,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1608,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1609,K,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1610,K,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1611,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1612,L,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1613,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,G,1614,M,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,unextracted,1,HA,N,W,1615,N,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1616,N,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1617,O,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1618,O,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1619,O,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1620,O,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1621,O,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1622,O,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1623,P,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,104,104,SAMPLE STATION,22,,HR-BA-BS,386473,6318114,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1624,P,2,,
