SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,104,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,110,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,109,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,111,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,107,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,102,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,108,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,105,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,95,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,96,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,97,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,106,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,101,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,100,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,103,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,98,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-09-22,Not  Available,MAMMALIA,,,1,HA,99,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,335,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,340,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,339,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,M-URAM,,Field comment: possible brown bear; Lab ID # BC025,1,HA,338,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,336,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,328,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,334,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,332,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,337,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,327,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,329,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,330,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,331,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,347,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,346,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,345,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,344,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,343,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,342,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,309,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,341,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,326,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,312,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,"Lab comment: less than 5 roots, Lab ID # BC022",1,HA,298,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,"Lab comment: less than 5 roots, Lab ID # BC023",1,HA,299,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,M-URAM,,Lab ID # BC024,1,HA,300,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,301,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,302,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,303,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,304,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,333,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,305,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,306,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,307,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,311,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,310,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,325,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,313,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,314,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,315,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,316,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,317,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,318,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,319,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,320,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,321,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,322,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,323,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,324,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1997-10-06,Not  Available,MAMMALIA,,,1,HA,308,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1641,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1648,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1639,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1651,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1649,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1647,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1646,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1645,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1644,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,Field comment: 5+ fine white hairs,1,HA,1643,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1642,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1640,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1638,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1637,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1636,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,14,0,1998-08-11,Not  Available,MAMMALIA,,,1,HA,1650,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,946,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,936,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,Field comment: suspected black bear,1,HA,938,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,Field comment: suspected black bear,1,HA,939,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,940,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,941,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,942,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,11A,11A,SAMPLE STATION,11,56.02542,-129.0515,,HR-BA-BS,496790,6208910,9,,13,0,1998-08-24,Not  Available,MAMMALIA,,,1,HA,943,,
