SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Spatial Accuracy (m),Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s001,s001,SAMPLE STATION,1,51.44554,-126.42941,,HR-BA-BS,678631,5702507,9,upper Wakeman,,7,0000,1997-06-13,Sidney  Waskiewich,M-URAR,0,,"3 samples in this group, but only 1 sample taken",1,HA,N,W,803,P,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,1428,O,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,1429,P,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,1430,Q,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,1431,R,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,1432,S,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s013,s013,SAMPLE STATION,7,51.32879,-126.45337,,HR-BA-BS,677417,5689468,9,upper Wakeman,,11,0000,1997-07-23,Not  Available,NULL,0,,,0,,,,,,,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1638,A,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1640,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,1641,white; short,1,HA,N,W,1641,C,1,F,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,648,"nice clump, similar to the one on the ground",1,HA,N,W,1642,D,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,1643,blonde; short,1,HA,N,W,1643,E,1,F,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,,darker; several broken,1,HA,N,W,1644,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,,darker,1,HA,N,W,1645,G,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s014,s014,SAMPLE STATION,7,51.35409,-126.45357,3 scats inside site and 15 cm GB track below site during install,HR-BA-BS,677306,5692280,9,"mid Kingcome, near Catto Cr.",,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,,darker,1,HA,N,W,1646,G,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,,reddish; fine,1,HA,N,W,2114,J,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,2104,reddish; very fine,1,HA,N,W,2115,J,4,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,MAMMALIA,0,,blonde-brown,1,HA,N,W,2116,J,5,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,,reddish-grey,1,HA,N,W,2117,K,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,2104,greyish underfur,1,HA,N,W,2118,K,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,MAMMALIA,0,,blonde underfur; broken,1,HA,N,W,2119,K,3,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,2104,blonde underfur; very fine,1,HA,N,W,2120,K,4,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,,blonde; fine,1,HA,N,W,2121,K,5,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,585,reddish-blonde,1,HA,N,W,2122,L,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s020,s020,SAMPLE STATION,9,51.33638,-126.27802,,HR-BA-BS,689600,5690750,9,McFee Cr.,,10,0000,1997-07-24,Stefan  Himmer,M-URAR,0,585,reddish-brown,1,HA,N,W,2123,M,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,2740,A,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,M-URAR,0,,,1,HA,N,W,2741,A,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,M-URAR,0,,,1,HA,N,W,2742,A,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,2743,A,4,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,M-URAR,0,129,,1,HA,N,W,2744,A,5,F,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Wire loose/down on 1 side,9,0000,1997-07-14,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2745,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1484,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,M-URAR,0,,,1,HA,N,W,1485,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s002,s002,SAMPLE STATION,3,51.38836,-126.42773,,HR-BA-BS,678971,5696154,9,upper Wakeman,Sign pulled down; saw female harlequin duck,10,0000,1997-06-13,Lana  Ciarniello,NULL,0,,,0,,,,,,,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1385,A,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1386,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1387,B,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1388,C,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1389,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1390,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1395,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1394,F,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,1393,G,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1391,G,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,1392,H,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1396,H,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1397,H,3,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1398,H,4,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1399,H,5,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1400,H,6,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1401,I,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,10,0000,1997-06-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,1403,J,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3264,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3265,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3266,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3267,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3268,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s003,s003,SAMPLE STATION,3,51.38159,-126.41763,BB seen at site during install,HR-BA-BS,679700,5695425,9,upper Wakeman,,11,0000,1997-07-23,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3269,E,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s004,s004,SAMPLE STATION,3,51.43225,-126.42529,GB walked to site after set-up,HR-BA-BS,678969,5701040,9,upper Wakeman,,10,0000,1997-07-03,Stefan  Himmer,MAMMALIA,0,,"white; very fine, very short",1,HA,N,W,1636,A,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s004,s004,SAMPLE STATION,3,51.43225,-126.42529,GB walked to site after set-up,HR-BA-BS,678969,5701040,9,upper Wakeman,,10,0000,1997-07-03,Stefan  Himmer,M-URAR,0,,very good roots,1,HA,N,W,1637,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,dark,1,HA,N,W,1779,A,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,grey-brown,1,HA,N,W,1780,A,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,,1,HA,N,W,1781,A,3,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,,auburn; very fine,1,HA,N,W,1782,A,4,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,2008,auburn,1,HA,N,W,1783,A,5,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,,dark,1,HA,N,W,1784,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,dark,1,HA,N,W,1785,B,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,2008,,1,HA,N,W,1786,C,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAM,0,,grey-brown,1,HA,N,W,1787,C,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAM,0,,grey-black; very fine,1,HA,N,W,1788,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,MAMMALIA,0,,grey-brown; fine,1,HA,N,W,1789,D,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,"grey-brown; long, coarse",1,HA,N,W,1790,F,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,grey-brown,1,HA,N,W,1791,F,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,grey-brown,1,HA,N,W,1792,F,3,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,grey-brown,1,HA,N,W,1793,F,4,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s005,s005,SAMPLE STATION,3,51.41885,-126.44574,,HR-BA-BS,677600,5699500,9,upper Wakeman,Slack wire on 1 side,9,0000,1997-07-12,Stefan  Himmer,M-URAR,0,429,grey-brown,1,HA,N,W,1794,F,5,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s006,s006,SAMPLE STATION,4,51.38745,-126.35897,Fresh sign in wallow during install,HR-BA-BS,683758,5696223,9,upper Catto Cr.,,11,0000,1997-07-23,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3324,A,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s006,s006,SAMPLE STATION,4,51.38745,-126.35897,Fresh sign in wallow during install,HR-BA-BS,683758,5696223,9,upper Catto Cr.,,11,0000,1997-07-23,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,3325,A,2,,DNA
