SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Barb Number,Sex,Species ID Method
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,unextracted,1,HA,N,L,2006B30,30,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2006T40,40,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2006T41,41,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2006T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2006T61,61,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2006T70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,L,2006B71,71,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2006T80,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2006T90,90,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2006U91,91,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2006T13,13,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s006,s006,SAMPLE STATION,6,Ground access,HR-BA-BS,474420,6141233,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,L,2006B91,91,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T07,7,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,1007B07,7,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T20,20,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T30,30,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,1007B30,30,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T08,8,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,1007B32,32,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T40,40,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T42,42,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T32,32,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1007T70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,1007B70,70,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T71,71,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,1007B71,71,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1007T72,72,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,unextracted,1,HA,N,L,1007B72,72,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T80,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,1007B80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,1007B81,81,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T90,90,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAR,1007T91,sample,1,HA,N,U,1007T91,91,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T100,100,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1007T110,110,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T111,111,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T120,120,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-06-21,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1007T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2007B01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2007T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-07-05,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2007T20,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s007,s007,SAMPLE STATION,7,Ground access,HR-BA-BS,480563,6139607,10,14,0000,2003-07-05,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2007T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s008,s008,SAMPLE STATION,8,Ground access,HR-BA-BS,435102,6132898,10,13,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1008U01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s008,s008,SAMPLE STATION,8,Ground access,HR-BA-BS,435102,6132898,10,13,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1008U02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s008,s008,SAMPLE STATION,8,Ground access,HR-BA-BS,435102,6132898,10,14,0000,2003-07-09,Landon  Wilson,M-URAR,2008U01,sample,1,HA,N,U,2008U01,1,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s008,s008,SAMPLE STATION,8,Ground access,HR-BA-BS,435102,6132898,10,14,0000,2003-07-09,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2008U70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s008,s008,SAMPLE STATION,8,Ground access,HR-BA-BS,435102,6132898,10,14,0000,2003-07-09,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2008U10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s009,s009,SAMPLE STATION,9,Ground access,HR-BA-BS,439747,6130932,10,13,0000,2003-06-25,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1009U01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s009,s009,SAMPLE STATION,9,Ground access,HR-BA-BS,439747,6130932,10,13,0000,2003-06-25,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1009U02,2,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s009,s009,SAMPLE STATION,9,Ground access,HR-BA-BS,439747,6130932,10,13,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1009U50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1010T02,2,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1010T03,3,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1010T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1010T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1010T20,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1010T21,21,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1010T60,60,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,1010B10,10,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1010T70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1010T80,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s010,s010,SAMPLE STATION,10,Ground access,HR-BA-BS,452204,6136444,10,17,0000,2003-06-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,1010B60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1011U04,4,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U05,5,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1011U06,6,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U20,20,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1011U50,50,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1011U62,62,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1011U71,71,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1011U72,72,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1011U73,73,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s011,s011,SAMPLE STATION,11,Ground access,HR-BA-BS,456217,6134255,10,16,0000,2003-06-24,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1011U02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,16,0000,2003-06-24,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1012T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2012T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,L,2012B03,3,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2012T06,6,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2012T70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,MAMMALIA,,Xbomb,1,HA,N,U,2012T80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s012,s012,SAMPLE STATION,12,Ground access,HR-BA-BS,463511,6135966,10,14,0000,2003-07-08,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2012T04,4,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s013,s013,SAMPLE STATION,13,Ground access,HR-BA-BS,474336,6134695,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1013T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s013,s013,SAMPLE STATION,13,Ground access,HR-BA-BS,474336,6134695,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1013T20,20,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1014T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1014T02,2,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1014T03,3,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1014T07,7,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,1014B07,7,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1014T09,9,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s014,s014,SAMPLE STATION,14,Ground access,HR-BA-BS,480941,6129341,10,14,0000,2003-06-20,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1014T05,5,,
