SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,72_4,72_4,SAMPLE STATION,72,Helicopter access,HR-BA-BS,561579,6051071,10,,13,0000,2000-07-31,D.  Fear,M-URAM,,unextracted,1,HA,6706-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,6525-018,,1,HA,6525-018,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-065.1,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-042,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,Xbomb,1,HA,6525-057,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-011,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-019,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-021,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-022,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-012,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-041,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,Xbomb,1,HA,6525-065,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-043,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,6525-031,,1,HA,6525-040,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,6525-031,,1,HA,6525-031,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,6525-045,,1,HA,6525-045,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAR,,Xbomb,1,HA,6525-055,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-058,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6525-030,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,73_1,73_1,SAMPLE STATION,73,Helicopter access,HR-BA-BS,570450,6051701,10,,14,0000,2000-06-17,D.  Fear,MAMMALIA,,unextracted,1,HA,6525-044,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,73_2,73_2,SAMPLE STATION,73,Helicopter access,HR-BA-BS,571916,6055622,10,,14,0000,2000-07-01,G.  Mowat,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,73_3,73_3,SAMPLE STATION,73,Helicopter access,HR-BA-BS,573342,6055847,10,,15,0000,2000-07-16,D.  Fear,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,73_4,73_4,SAMPLE STATION,73,Helicopter access,HR-BA-BS,572643,6055405,10,,14,0000,2000-07-30,D.  Fear,M-URAR,6524-008,,1,HA,6649-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,73_4,73_4,SAMPLE STATION,73,Helicopter access,HR-BA-BS,572643,6055405,10,,14,0000,2000-07-30,D.  Fear,M-URAR,6524-008,,1,HA,6649-050,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAM,6524-055,,1,HA,6524-055,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAR,6524-008,,1,HA,6524-008,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,MAMMALIA,,Xspecies,1,HA,6524-015,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAR,,unextracted,1,HA,6524-003,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAR,,Xbomb,1,HA,6524-001,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAR,,unextracted,1,HA,6524-009,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,unextracted,1,HA,6524-063,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,Xbomb,1,HA,6524-040,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAM,,Xbomb,1,HA,6524-064,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,74_1,74_1,SAMPLE STATION,74,Helicopter access,HR-BA-BS,578505,6054425,10,,14,0000,2000-06-17,D.  Fear,M-URAR,,unextracted,1,HA,6524-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,74_2,74_2,SAMPLE STATION,74,Helicopter access,HR-BA-BS,581943,6054988,10,,14,0000,2000-07-01,G.  Mowat,M-URAR,6650-001,,1,HA,6569-052,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,74_2,74_2,SAMPLE STATION,74,Helicopter access,HR-BA-BS,581943,6054988,10,,14,0000,2000-07-01,G.  Mowat,M-URAR,6650-001,,1,HA,6569-050,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,74_2,74_2,SAMPLE STATION,74,Helicopter access,HR-BA-BS,581943,6054988,10,,14,0000,2000-07-01,G.  Mowat,MAMMALIA,,unextracted,1,HA,6569-001.1,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,74_2,74_2,SAMPLE STATION,74,Helicopter access,HR-BA-BS,581943,6054988,10,,14,0000,2000-07-01,G.  Mowat,M-URAR,,Xbomb,1,HA,6569-50/52,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,74_2,74_2,SAMPLE STATION,74,Helicopter access,HR-BA-BS,581943,6054988,10,,14,0000,2000-07-01,G.  Mowat,M-URAM,,unextracted,1,HA,6569-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,15,0000,2000-07-16,D.  Fear,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,14,0000,2000-07-30,D.  Fear,M-URAR,6650-001,,1,HA,6650-005,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,14,0000,2000-07-30,D.  Fear,M-URAR,,unextracted,1,HA,6650-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,14,0000,2000-07-30,D.  Fear,M-URAR,6650-001,,1,HA,6650-001,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,14,0000,2000-07-30,D.  Fear,M-URAR,,unextracted,1,HA,6650-004,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,74_3,74_3,SAMPLE STATION,74,Helicopter access,HR-BA-BS,577982,6055354,10,,14,0000,2000-07-30,D.  Fear,M-URAR,,Xmixed,1,HA,6650-050,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,75_1,75_1,SAMPLE STATION,75,Helicopter access,HR-BA-BS,587072,6049361,10,,14,0000,2000-06-17,D.  Fear,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,75_2,75_2,SAMPLE STATION,75,Helicopter access,HR-BA-BS,590742,6052381,10,,14,0000,2000-07-01,G.  Mowat,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-063,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,Xspecies,1,HA,6614-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-040,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-030,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-008,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-006,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-053,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-061,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,Xmixed,1,HA,6614-031,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,6564-020,,1,HA,6614-005,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-004,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,MAMMALIA,,Xspecies,1,HA,6614-070,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,Xbomb,1,HA,6614-062,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-003,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,6614-054,,1,HA,6614-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,Xmixed,1,HA,6614-007,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,6614-041,,1,HA,6614-041,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,,unextracted,1,HA,6614-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,6564-020,,1,HA,6614-001,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,75_3,75_3,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588737,6050702,10,,16,0000,2000-07-17,D.  Fear,M-URAR,6614-054,,1,HA,6614-054,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,75_4,75_4,SAMPLE STATION,75,Helicopter access,HR-BA-BS,588626,6051520,10,,13,0000,2000-07-30,D.  Fear,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,79_1,79_1,SAMPLE STATION,79,Ground access,HR-BA-BS,496281,6041330,10,,14,0000,2000-06-16,J.  Paczkowski,MAMMALIA,,unextracted,1,HA,6865-050,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,79_1,79_1,SAMPLE STATION,79,Ground access,HR-BA-BS,496281,6041330,10,,14,0000,2000-06-16,J.  Paczkowski,MAMMALIA,,Xspecies,1,HA,6865-001,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,79_2,79_2,SAMPLE STATION,79,Ground access,HR-BA-BS,503752,6046692,10,,13,0000,2000-06-29,J.  Paczkowski,M-URAM,,unextracted,1,HA,6896-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,79_2,79_2,SAMPLE STATION,79,Ground access,HR-BA-BS,503752,6046692,10,,13,0000,2000-06-29,J.  Paczkowski,M-URAM,6896-001,,1,HA,6896-001,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,79_2,79_2,SAMPLE STATION,79,Ground access,HR-BA-BS,503752,6046692,10,,13,0000,2000-06-29,J.  Paczkowski,M-URAM,,unextracted,1,HA,6896-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,MAMMALIA,,unextracted,1,HA,6922-010,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,MAMMALIA,,unextracted,1,HA,6922-015,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,M-URAM,6922-002,,1,HA,6922-002,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,MAMMALIA,,Xspecies,1,HA,6922-016,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,M-URAM,,Xbomb,1,HA,6922-000,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,MAMMALIA,,unextracted,1,HA,6922-001,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,79_3,79_3,SAMPLE STATION,79,Ground access,HR-BA-BS,499665,6041308,10,,14,0000,2000-07-13,D.  Stanley,MAMMALIA,,unextracted,1,HA,6922-011,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,M-URAM,,Xspecies,1,HA,6944-055,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,MAMMALIA,,Xspecies,1,HA,6944-005,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,MAMMALIA,,unextracted,1,HA,6944-065,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,M-URAM,6944-001,,1,HA,6944-050,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,M-URAM,6944-001,,1,HA,6944-066,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,79_4,79_4,SAMPLE STATION,79,Ground access,HR-BA-BS,500157,6045080,10,,13,0000,2000-07-26,J.  Paczkowski,M-URAM,6944-001,,1,HA,6944-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,8_1,8_1,SAMPLE STATION,8,Helicopter access,HR-BA-BS,562256,6088230,10,,13,0000,2000-06-15,D.  Fear,M-URAR,,unextracted,1,HA,6513-045,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,8_1,8_1,SAMPLE STATION,8,Helicopter access,HR-BA-BS,562256,6088230,10,,13,0000,2000-06-15,D.  Fear,M-URAR,,unextracted,1,HA,6513-007,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,8_1,8_1,SAMPLE STATION,8,Helicopter access,HR-BA-BS,562256,6088230,10,,13,0000,2000-06-15,D.  Fear,M-URAR,,unextracted,1,HA,6513-017,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,8_1,8_1,SAMPLE STATION,8,Helicopter access,HR-BA-BS,562256,6088230,10,,13,0000,2000-06-15,D.  Fear,M-URAR,,unextracted,1,HA,6513-016,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,8_1,8_1,SAMPLE STATION,8,Helicopter access,HR-BA-BS,562256,6088230,10,,13,0000,2000-06-15,D.  Fear,M-URAR,,unextracted,1,HA,6513-046.1,,VI
