SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Count,Sample Label,Species Guess,Sample Material,Sample Micro-location,Sample Group Label,Sample Is Incidental,Species,Species ID Method,Animal ID,Comments,Sex
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-1v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 3a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-2v,,HA,G,v,N,MAMMALIA,,,unextracted; under 3a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-3a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-4a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-5a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-6v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 5a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-7v,,HA,G,v,N,MAMMALIA,,,unextracted; near 8b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-8b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-9b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-10b,,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-11b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-12b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-13b,,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-14v,,HA,G,v,N,MAMMALIA,,,unextracted; near 12b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-15v,,HA,G,v,N,M-URAM,DNA,,Xblack; under 13b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-16v,,HA,G,v,N,MAMMALIA,,,unextracted; near 13b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-17v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 13b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-18v,,HA,G,v,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-19x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-20c,,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-21c,,HA,W,c,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-22v,,HA,G,v,N,MAMMALIA,,,unextracted; under 20c and 21c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-23v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 20c and 21c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-24d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-25d,,HA,W,d,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-26d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-27d,,HA,W,d,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-28d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-29v,,HA,G,v,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-30v,,HA,G,v,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-31e,,HA,W,e,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-32e,,HA,W,e,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-33f,,HA,W,f,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-34f,,HA,W,f,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-35g,,HA,W,g,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-36g,,HA,W,g,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-37g,,HA,W,g,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-38x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-39v,,HA,G,v,N,MAMMALIA,,,"Xspecies; near 38c, other?",
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-40v,,HA,G,v,N,MAMMALIA,,,"Xspecies; near 41h, other?",
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-41h,,HA,W,h,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-42h,,HA,W,h,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-43x,,HA,W,x,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-44i,,HA,W,i,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-45i,,HA,W,i,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-46x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-47j,,HA,W,j,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-48j,,HA,W,j,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-49j,,HA,W,j,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-50j,,HA,W,j,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-51k,,HA,W,k,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-52k,,HA,W,k,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-53l,,HA,W,l,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-54l,,HA,W,l,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-55l,,HA,W,l,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-56v,,HA,G,v,N,MAMMALIA,,,unextracted; near 54l,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-57x,,HA,W,x,N,MAMMALIA,,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-58x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-59x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-60m,,HA,W,m,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-61m,,HA,W,m,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-62m,,HA,W,m,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,36A,36A,SAMPLE STATION,36,Set and checked by truck,HR-BA-BS,651096,5465139,11,,14,0000,2007-06-19,R.  Munro,1,15022-63x,,HA,W,x,N,M-URAM,VI,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-1x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-2a,M-URAR,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-3a,M-URAR,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-4x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-5b,M-URAM,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-6b,M-URAM,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,37A,37A,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,658167,5471402,11,bait pile disturbed,14,0000,2007-06-16,A.  Lorincz,1,15130-7s,M-URAR,HA,P,s,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,38A,38A,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,665242,5472553,11,,13,0000,2007-06-16,A.  Lorincz,1,15129-1x,DEER,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,39A,39A,SAMPLE STATION,39,Set and checked by helicopter,HR-BA-BS,673688,5472029,11,bait pile not disturbed,13,0000,2007-06-16,A.  Lorincz,0,,,,,,,NULL,,,,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,47A,47A,SAMPLE STATION,47,Set and checked by quad,HR-BA-BS,642833,5464093,11,,18,0000,2007-06-21,J.  Minifie,1,14783-1v,,HA,G,v,N,MAMMALIA,,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,47A,47A,SAMPLE STATION,47,Set and checked by quad,HR-BA-BS,642833,5464093,11,,18,0000,2007-06-21,J.  Minifie,1,14783-2s,M-URAR,HA,P,s,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,48A,48A,SAMPLE STATION,48,Set and checked by helicopter,HR-BA-BS,644559,5458658,11,bait pile not disturbed,15,0000,2007-06-18,A.  Lorincz,1,15137-1a,M-URAM,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,48A,48A,SAMPLE STATION,48,Set and checked by helicopter,HR-BA-BS,644559,5458658,11,bait pile not disturbed,15,0000,2007-06-18,A.  Lorincz,1,15137-2a,M-URAM,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-3x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-4v,M-URAR,HA,G,v,N,M-URAM,DNA,,Xblack; under 3x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-5a,M-URAR,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-6a,M-URAR,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-1x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,49A,49A,SAMPLE STATION,49,Set and checked by quad,HR-BA-BS,653658,5464161,11,,16,0000,2007-06-19,J.  Minifie,1,14781-2v,M-URAR,HA,G,v,N,M-URAM,DNA,,Xblack; under 1x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-1a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-2a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-3a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-4x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-5x,,HA,W,x,N,M-URAR,DNA,4610,sample; Animal ID in 2007 was 15177-22s,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-12,FH2007 Session 1,,50A,50A,SAMPLE STATION,50,Set and checked by truck,HR-BA-BS,658410,5461278,11,,13,0000,2007-06-16,R.  Munro,1,15015-6x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
