Project,Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,NEW SITE ID,Site Name,Easting,Northing,Latitude,Longitude ,YR,MO,DY,Date,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,
Region-2006,63033-a1,HT,Darcy Creek ,SC,61033-b1,F113,F113,63,,Reg-2006-33,532963,5604462,50.591133,-122.534324,2006,7,17,17-07-2006,3,33,20,,F113,1,61033-b1,F,,,,
Region-2006,6SNSA-GF7,PU,,SC,Marge,Marje F118,Marge,,,,,,,,2006,7,20,20-07-2006,0,X,,,F118,1,62014-d1,F,Marje,,,
Monitoring & Misc 2006,HAY6-03-8a-j1,HT,Barkley,SN,Barkley ,Barkley M69,Barkley,39,,,546389,5595156,50.506533,-122.345817,2006,7,22,22-07-2006,3,8a,20,,M69,1,5SNRB8,M,,,,
Monitoring & Misc 2006,HAY6-03-8a-l1,HT,Barkley,SN,Barkley ,Barkley M69,Barkley,39,,,546389,5595156,50.506533,-122.345817,2006,7,22,22-07-2006,3,8a,20,,M69,2,5SNRB8,M,,,,
Monitoring & Misc 2006,HAY6-03-8a-c1,HT,Barkley,SN,Cod,Cod M70,Cod,39,,,546389,5595156,50.506533,-122.345817,2006,7,22,22-07-2006,3,8a,20,,M70,1,51016l1,M,,,,
Monitoring & Misc 2006,HAY6-03-8a-e1,HT,Barkley,SN,Cod,Cod M70,Cod,39,,,546389,5595156,50.506533,-122.345817,2006,7,22,22-07-2006,3,8a,20,,M70,2,51016l1,M,,,,
Monitoring & Misc 2006,HAY6-03-16d-a1,HT,Gott,SN,Scud,Scud M72,Scud,18,,,559855,5585697,50.420250,-122.157450,2006,7,22,22-07-2006,3,16d,20,,M72,1,54023a1,M,,,,
Monitoring & Misc 2006,HAY6-03-16d-c1,HT,Gott,SN,Scud,Scud M72,Scud,18,,,559855,5585697,50.420250,-122.157450,2006,7,22,22-07-2006,3,16d,20,,M72,2,54023a1,M,,,,
Monitoring & Misc 2006,HAY6-03-16d-d1,HT,Gott,SN,Scud,Scud M72,Scud,18,,,559855,5585697,50.420250,-122.157450,2006,7,22,22-07-2006,3,16d,20,,M72,3,54023a1,M,,,,
Region-2006,64038-c1,HT,Tenquille,SC,Hope,Hope F139,Hope,48,,Reg-2006-38,508518,5598388,50.537375,-122.879798,2006,8,1,1-08-2006,4,38,20,,F139,1,64038-c1,F,,,,
Region-2006,64038-d1,HT,Tenquille,SC,Hope,Hope F139,Hope,48,,Reg-2006-38,508518,5598388,50.537375,-122.879798,2006,8,1,1-08-2006,4,38,20,,F139,2,64038-c1,F,,,,
Region-2006,64038-f1,HT,Tenquille,SC,Hope,Hope F139,Hope,48,,Reg-2006-38,508518,5598388,50.537375,-122.879798,2006,8,2,2-08-2006,4,38,20,,F139,3,64038-c1,F,,,,
Region-2006,64014-f1,HT,Whitecap Lake ,SC,Burnadette,Burnadette F126,Burnadette,113,,Reg-2006-14,541969,5622651,50.754117,-122.405025,2006,8,3,3-08-2006,4,14,20,,F126,1,63024-a1,F,,,,
Region-2006,64014-a1,HT,Whitecap Lake ,SC,64014-a1,F132,F132,113,,Reg-2006-14,541969,5622651,50.754117,-122.405025,2006,8,3,3-08-2006,4,14,20,,F132,1,64014-a1,F,,,,
Region-2006,64014-d1,HT,Whitecap Lake ,SC,64014-a1,F132,F132,113,,Reg-2006-14,541969,5622651,50.754117,-122.405025,2006,8,3,3-08-2006,4,14,20,,F132,2,64014-a1,F,,,,
Region-2006,64021-b1,HT,Noel ,SC,Huck,Huck M105,Huck,89,,Reg-2006-21,515572,5614617,50.683173,-122.779581,2006,8,3,3-08-2006,4,21,20,,M105,1,61021-b1,M,,,,
Region-2006,64021-c1,HT,Noel ,SC,Phelix,Phelix F134,Phelix,89,,Reg-2006-21,515572,5614617,50.683173,-122.779581,2006,8,3,3-08-2006,4,21,20,,F134,1,64021-e1,F,,,,
Region-2006,64021-e1,HT,Noel ,SC,Phelix,Phelix F134,Phelix,89,,Reg-2006-21,515572,5614617,50.683173,-122.779581,2006,8,3,3-08-2006,4,21,20,,F134,2,64021-e1,F,,,,
Region-2006,64022-a1,HT,Cadwallider,SC,Huck,Huck M105,Huck,96,,Reg-2006-22,523196,5616055,50.695850,-122.671573,2006,8,3,3-08-2006,4,22,20,,M105,1,61021-b1,M,,,,
Region-2006,64022-b1,HT,Cadwallider,SC,Huck,Huck M105,Huck,96,,Reg-2006-22,523196,5616055,50.695850,-122.671573,2006,8,3,3-08-2006,4,22,20,,M105,2,61021-b1,M,,,,
Region-2006,64023-a1,HT,McGillvary,SC,Huck,Huck M105,Huck,78,,Reg-2006-23,531516,5609793,50.639150,-122.554307,2006,8,3,3-08-2006,4,23,20,,M105,1,61021-b1,M,,,,
Region-2006,64023-b1,HT,McGillvary,SC,Huck,Huck M105,Huck,78,,Reg-2006-23,531516,5609793,50.639150,-122.554307,2006,8,3,3-08-2006,4,23,20,,M105,2,61021-b1,M,,,,
Region-2006,64024-b1,HT,Whitecap ridge ,SC,Jasmine,Jasmine F108,Jasmine,102,,Reg-2006-29,543170,5617056,50.703717,-122.388658,2006,8,3,3-08-2006,4,24,20,,F108,1,61024-i1,F,,,,
Region-2006,64024-a1,HT,Whitecap ridge ,SC,Burnadette,Burnadette F126,Burnadette,102,,Reg-2006-30,543170,5617056,50.703717,-122.388658,2006,8,3,3-08-2006,4,24,20,,F126,1,63024-a1,F,,,,
Region-2006,64033-a3,HT,Darcy Creek ,SC,61023-a1,F106,F106,63,,Reg-2006-33,532963,5604462,50.591133,-122.534324,2006,8,3,3-08-2006,4,33,20,,F106,1,61023-a1,F,,,,
Region-2006,6RUB09A,PU,,SC,Huck,Huck M105,Huck,,,,,,,,2006,8,8,8-08-2006,0,X,,,M105,1,61021-b1,M,,,,
Region-2006,6RUB10A,PU,,SN,Cod,Cod M70,Cod,,,,,,,,2006,8,17,17-08-2006,0,X,,,M70,1,51016l1,M,,,,
Region-2006,6RUB12A,PU,,SN,Honda,Honda M63,Honda,,,,,,,,2006,8,19,19-08-2006,0,X,,,M63,1,55018c1,M,,,,
Region-2006,6RUB14B,PU,,SN,Honda,Honda M63,Honda,,,,,,,,2006,8,19,19-08-2006,0,X,,,M63,2,55018c1,M,,,,
Region-2006,6RUB16A,PU,,SN,Barkley ,Barkley M69,Barkley,,,,,,,,2006,9,1,1-09-2006,0,X,,,M69,1,5SNRB8,M,,,,
Region-2006,6RUB15B,PU,,SN,Scud,Scud M72,Scud,,,,,,,,2006,9,1,1-09-2006,0,X,,,M72,1,54023a1,M,,,,
Region-2006,6BED 6,PU,,SC,62022-d1,M121,M121,,,,,,,,2006,9,7,7-09-2006,0,X,,,M121,1,62022-d1,M,,,,
Monitoring & Misc 2007,LC7-00-RubTree-u1,PU, ,,73063-a1,M221,M221,,,,,,,,2007,,,30-11-2006,0,RubTree,,,M221,1,73063-a1,M,R-220607B - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-v1,PU, ,,73063-a1,M221,M221,,,,,,,,2007,,,30-11-2006,0,RubTree,,,M221,2,73063-a1,M,R-220607C - ,,,
,GM01,C,Scudamore,SN,Cod,Cod M70,Cod,,,,,,,,2007,6,3,3-06-2007,0,X,,,M70,1,51016l1,M,,,,
,GF08,C,Blowdown,SN,Breeze,Breeze F149,Breeze,,,,,,,,2007,6,4,4-06-2007,0,X,,,F149,1,HAY6-02-16c-b2,F,,,,
,GM06,C,Texas,SN,Honda,Honda M63,Honda,,,,,,,,2007,6,4,4-06-2007,0,X,,,M63,1,55018c1,M,,,,
,GF09,C,West Gott,SN,Georgia,Georgia F60,Georgia,,,,,,,,2007,6,5,5-06-2007,0,X,,,F60,1,54010c1,F,,,,
,GM08,C,Cadwallader,SC,Rock,Rock  M128,Rock ,,,,,,,,2007,6,5,5-06-2007,0,X,,,M128,1,63025-c1,M,,,,
Monitoring & Misc 2007,LC7-00-Plots-a1,C, ,SC,BOB,BOB M125,BOB,,,,,,,,2007,6,6,6-06-2007,0,X,,,M125,1,63014-a3,M,H-07000A - GM09 - whitecap - capture sample,,,
,GF07,C,Connel,SC,Marge,Marje F118,Marge,,,,,,,,2007,6,6,6-06-2007,0,X,,,F118,1,62014-d1,F,,,,
,GM07,C,Barkley Valley,SN,Barkely,Barkley M69,Barkley,,,,,,,,2007,6,7,7-06-2007,0,,,,M69,1,5SNRB8,M,,,,
,GF06,C,McGillvary,SC,Gillis,Gillis F141,Gillis,,,,,,,,2007,6,7,7-06-2007,0,X,,,F141,1,6SNSA-GF6,F,,,,
Monitoring & Misc 2007,LC7-00-Plots-e1,PU, ,SC,Jasmine,Jasmine F108,Jasmine,,,,,,,,2007,6,12,12-06-2007,0,Plots,,,F108,1,61024-i1,F,"H-07042A - GF05 - Whitecap - bed is 50 m from avalanche chute, several scats",,,
Monitoring & Misc 2007,LC7-00-Plots-f1,PU,,SC,Wanda,Wanda F237,Wanda,,,,,,,,2007,6,13,13-06-2007,0,Plots,,,F237,1,LC7-00-Plots-f1,F,H-07053A - GF4 - Seton shoulder -  ,,,
Monitoring & Misc 2007,LC7-00-Plots-d1,PU, ,SC,Homer,Homer M122,Homer,,,,,,,,2007,6,23,23-06-2007,0,Plots,,,M122,1,62024-a2,M,H-07086A - GM04 - Hurley - bed is 100m from road in regen cutblock slash pile,,,
Monitoring & Misc 2007,LC7-00-RubTree-z1,PU, ,SC,BOB,BOB M125,BOB,,,,,,,,2007,6,26,26-06-2007,0,RubTree,,,M125,1,63014-a3,M,"R-260607A1 - adjacent to a plot# 07103, but usure of which bear or possible other bear rubbed ",,,
Monitoring & Misc 2007,LC7-00-RubTree-z2,PU, ,SC,BOB,BOB M125,BOB,,,,,,,,2007,6,26,26-06-2007,0,RubTree,,,M125,2,63014-a3,M,R-260607A2 - adjactent to plot #07105,,,
Monitoring & Misc 2007,LC7-00-Plots-p1,PU,,SN,Breeze,Breeze F149,Breeze,,,,,,,,2007,6,28,28-06-2007,0,Plots,,,F149,1,HAY6-02-16c-b2,F,H-07111A - GF08 - boulder - ,,,
Monitoring & Misc 2007,LC7-00-Bed-l1,PU,,SN,Breeze,Breeze F149,Breeze,,,,,,,,2007,6,29,29-06-2007,0,Bed,,,F149,2,HAY6-02-16c-b2,F,B-290607B - on bear trail-solitary bed,,,
Monitoring & Misc 2007,LC7-00-RubTree-j1,PU, ,SN,Dusky,Dusky M62,Dusky,,,,,,,,2007,7,7,7-07-2007,0,RubTree,,,M62,1,54035c1,M,"R-070707A - well used tree, some older hair",,,
Monitoring & Misc 2007,LC7-00-Plots-i1,PU, ,SN,Georgia,Georgia F60,Georgia,,,,,,,,2007,7,7,7-07-2007,0,Plots,,,F60,1,54010c1,F,H-07139A - GF09 - Molybdenite - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-k1,PU,Cadwallider,SC,Huck,Huck M105,Huck,,,,524787,5617055,50.704781,-122.648978,2007,7,9,9-07-2007,0,RubTree,,,M105,1,61021-b1,M,R-090707A - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-m1,PU,Cadwallider,SC,Huck,Huck M105,Huck,,,,524787,5617055,50.704781,-122.648978,2007,7,9,9-07-2007,0,RubTree,,,M105,2,61021-b1,M,R-090707C - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-o1,PU,,SN,Breeze,Breeze F149,Breeze,,,,,,,,2007,7,12,12-07-2007,0,RubTree,,,F149,1,HAY6-02-16c-b2,F,R-120707A - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-p1,PU, ,SC,Huck,Huck M105,Huck,,,,,,,,2007,7,12,12-07-2007,0,RubTree,,,M105,1,61021-b1,M,R-120707B1 - ,,,
Monitoring & Misc 2007,LC7-00-Plots-b1,PU, ,SC,Rock ,Rock  M128,Rock ,,,,,,,,2007,7,12,12-07-2007,0,Plots,,,M128,1,63025-c1,M,H-07158A - GM08 - mcgillvary creek -  ,,,
Monitoring & Misc 2007,BH7-01-32b-g1,HT,Upper Phelix,SC,61023-a1,F106,F106,73,,,529692,5607560,50.619167,-122.580278,2007,7,17,17-07-2007,1,32b,25,,F106,1,61023-a1,F,,,,
Monitoring & Misc 2007,BH7-01-32b-i1,HT,Upper Phelix,SC,61023-a1,F106,F106,73,,,529692,5607560,50.619167,-122.580278,2007,7,17,17-07-2007,1,32b,25,,F106,2,61023-a1,F,,,,
Monitoring & Misc 2007,BH7-01-22d-c1,HT,Cadwallider,SC,64004-f1,F131,F131,87,,,527183,5614002,50.677222,-122.615278,2007,7,17,17-07-2007,1,22d,25,,F131,1,64004-f1,F,,,,
Monitoring & Misc 2007,BH7-01-38b-b1,HT,Tenquille,SC,BH7-01-38b-b1, F250,F250,52,,,507735,5599019,50.543056,-122.890833,2007,7,17,17-07-2007,1,38b,25,,F250,1,BH7-01-38b-b1,F,,,,
Monitoring & Misc 2007,BH7-01-38b-k1,HT,Tenquille,SC,Hope,Hope F139,Hope,52,,,507735,5599019,50.543056,-122.890833,2007,7,17,17-07-2007,1,38b,25,,F139,1,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-01-21d-f1,HT,Noel ,SC,Huck,Huck M105,Huck,92,,,514815,5614941,50.686111,-122.790278,2007,7,17,17-07-2007,1,21d,25,,M105,1,61021-b1,M,,,,
Monitoring & Misc 2007,BH7-01-21d-g1,HT,Noel ,SC,Huck,Huck M105,Huck,92,,,514815,5614941,50.686111,-122.790278,2007,7,17,17-07-2007,1,21d,25,,M105,2,61021-b1,M,,,,
Monitoring & Misc 2007,BH7-01-31b-e2,HT,Sockeye,SC,Huck,Huck M105,Huck,70,,,517509,5607382,50.618056,-122.752500,2007,7,17,17-07-2007,1,31b,25,,M105,1,61021-b1,M,,,,
Monitoring & Misc 2007,BH7-01-21c-f1,HT,West Noel ,SC,62022-d1,M121,M121,95,,,510948,5615580,50.691944,-122.845000,2007,7,17,17-07-2007,1,21c,25,,M121,1,62022-d1,M,,,,
Monitoring & Misc 2007,BH7-01-38b-n1,HT,Tenquille,SC,62038-g1,M123,M123,52,,,507735,5599019,50.543056,-122.890833,2007,7,17,17-07-2007,1,38b,25,,M123,1,62038-g1,M,,,,
Monitoring & Misc 2007,BH7-01-31c-f1,HT,Upper Birkinghead,SC,62038-g1,M123,M123,62,,,508852,5602047,50.570278,-122.875000,2007,7,17,17-07-2007,1,31c,25,,M123,1,62038-g1,M,,,,
Monitoring & Misc 2007,BH7-01-32b-a1,HT,Upper Phelix,SC,64019-c1,M133,M133,73,,,529692,5607560,50.619167,-122.580278,2007,7,17,17-07-2007,1,32b,25,,M133,1,64019-c1,M,,,,
Monitoring & Misc 2007,BH7-01-32a-b1,HT,Upper Phelix,SC,BH7-01-22c-a1, M245,M245,80,,,524098,5610342,50.644444,-122.659167,2007,7,17,17-07-2007,1,32a,25,,M245,1,BH7-01-22c-a1,M,,,,
Monitoring & Misc 2007,BH7-01-32a-c1,HT,Upper Phelix,SC,BH7-01-22c-a1, M245,M245,80,,,524098,5610342,50.644444,-122.659167,2007,7,17,17-07-2007,1,32a,25,,M245,2,BH7-01-22c-a1,M,,,,
Monitoring & Misc 2007,BH7-01-22c-a1,HT,Cadwallider,SC,BH7-01-22c-a1, M245,M245,86,,,524221,5613617,50.673889,-122.657222,2007,7,17,17-07-2007,1,22c,25,,M245,1,BH7-01-22c-a1,M,,,,
Monitoring & Misc 2007,BH7-01-21c-d1,HT,West Noel ,SC,Nancy,Nancy F244,Nancy,95,,,510948,5615580,50.691944,-122.845000,2007,7,17,17-07-2007,1,21c,25,,F244,1,BH7-04-21c-e1,F,,,,
Monitoring & Misc 2007,BH7-01-21d-c1,HT,Noel ,SC,Nancy,Nancy F244,Nancy,92,,,514815,5614941,50.686111,-122.790278,2007,7,17,17-07-2007,1,21d,25,,F244,1,BH7-04-21c-e1,F,,,,
Monitoring & Misc 2007,BH7-01-22d-k1,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,87,,,527183,5614002,50.677222,-122.615278,2007,7,17,17-07-2007,1,22d,25,,F134,1,64021-e1,F,,,,
Monitoring & Misc 2007,BH7-01-22d-b1,HT,Cadwallider,SC,BH7-02-22c-b1, M246,Roscoe,87,,,527183,5614002,50.677222,-122.615278,2007,7,17,17-07-2007,1,22d,25,,M246,1,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-01-22d-e1,HT,Cadwallider,SC,BH7-02-22c-b1, M246,Roscoe,87,,,527183,5614002,50.677222,-122.615278,2007,7,17,17-07-2007,1,22d,25,,M246,2,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-01-32b-c1,HT,Upper Phelix,SC,BH7-02-22c-b1, M246,Roscoe,73,,,529692,5607560,50.619167,-122.580278,2007,7,17,17-07-2007,1,32b,25,,M246,1,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-01-31c-a1,HT,Upper Birkinghead,SC,BH7-01-31c-a1,Titus M249,Titus,62,,,508852,5602047,50.570278,-122.875000,2007,7,17,17-07-2007,1,31c,25,,M249,1,BH7-01-31c-a1,M,,,,
Monitoring & Misc 2007,BH7-01-31c-c1,HT,Upper Birkinghead,SC,BH7-01-31c-a1,Titus M249,Titus,62,,,508852,5602047,50.570278,-122.875000,2007,7,17,17-07-2007,1,31c,25,,M249,2,BH7-01-31c-a1,M,,,,
Monitoring & Misc 2007,LC7-00-RubTree-s2,PU, ,SN,Cod,Cod M70,Cod,,,,,,,,2007,7,20,20-07-2007,0,RubTree,,,M70,1,51016l1,M,R-200707A2 - possibly paired with one other sample,,,
Monitoring & Misc 2007,LC7-00-Bed-i1,PU,,SN,Barkley ,Barkley M69,Barkley,,,,,,,F,2007,7,21,21-07-2007,0,Bed,,,M69,1,5SNRB8,M,B-210707A - ,,,
Monitoring & Misc 2007,LC7-00-Plots-j1,PU, ,SC,63024-f1,F127,F127,,,,,,,,2007,7,25,25-07-2007,0,Plots,,,F127,1,63024-f1,F,H--07211B - GF05 - Sundquist - collected adjacent to snow patch along with what appears to be goat hair (H-07211A,,,
Monitoring & Misc 2007,BH7-02-30d-b1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,61,,,503324,5602041,50.570278,-122.953056,2007,7,31,31-07-2007,2,30d,25,,F248,1,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-02-20d-i1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,76,,,507387,5608871,50.631667,-122.895556,2007,7,31,31-07-2007,2,20d,25,,F248,1,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-02-38b-b1,HT,Tenquille,SC,Hope,Hope F139,Hope,52,,,507735,5599019,50.543056,-122.890833,2007,7,31,31-07-2007,2,38b,25,,F139,1,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-38b-f1,HT,Tenquille,SC,Hope,Hope F139,Hope,52,,,507735,5599019,50.543056,-122.890833,2007,7,31,31-07-2007,2,38b,25,,F139,2,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-38b-i1,HT,Tenquille,SC,Hope,Hope F139,Hope,52,,,507735,5599019,50.543056,-122.890833,2007,7,31,31-07-2007,2,38b,25,,F139,3,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-30b-b1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,7,31,31-07-2007,2,30b,25,,F139,1,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-30b-c2,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,7,31,31-07-2007,2,30b,25,,F139,2,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-30b-d1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,7,31,31-07-2007,2,30b,25,,F139,3,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-02-21d-a1,HT,Noel ,SC,Huck,Huck M105,Huck,92,,,514815,5614941,50.686111,-122.790278,2007,7,31,31-07-2007,2,21d,25,,M105,1,61021-b1,M,,,,
Monitoring & Misc 2007,BH7-02-21d-f2,HT,Noel ,SC,Huck,Huck M105,Huck,92,,,514815,5614941,50.686111,-122.790278,2007,7,31,31-07-2007,2,21d,25,,M105,2,61021-b1,M,,,,
Monitoring & Misc 2007,BH7-02-30d-c1,HT,Hope,SC,62038-g1,M123,M123,61,,,503324,5602041,50.570278,-122.953056,2007,7,31,31-07-2007,2,30d,25,,M123,1,62038-g1,M,,,,
Monitoring & Misc 2007,BH7-02-30d-d1,HT,Hope,SC,62038-g1,M123,M123,61,,,503324,5602041,50.570278,-122.953056,2007,7,31,31-07-2007,2,30d,25,,M123,2,62038-g1,M,,,,
Monitoring & Misc 2007,BH7-02-38b-c1,HT,Tenquille,SC,62038-g1,M123,M123,52,,,507735,5599019,50.543056,-122.890833,2007,7,31,31-07-2007,2,38b,25,,M123,1,62038-g1,M,,,,
Monitoring & Misc 2007,BH7-02-30b-e1,HT,Upper Birkinghead,SC,BH7-04-38b-g1, M251,M251,67,,,508531,5606124,50.606944,-122.879444,2007,7,31,31-07-2007,2,30b,25,,M251,1,BH7-04-38b-g1,M,,,,
Monitoring & Misc 2007,BH7-02-22c-c1,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,86,,,524221,5613617,50.673889,-122.657222,2007,7,31,31-07-2007,2,22c,25,,F134,1,64021-e1,F,,,,
Monitoring & Misc 2007,BH7-02-22c-d1,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,86,,,524221,5613617,50.673889,-122.657222,2007,7,31,31-07-2007,2,22c,25,,F134,2,64021-e1,F,,,,
Monitoring & Misc 2007,BH7-02-22c-b1,HT,Cadwallider,SC,BH7-02-22c-b1, M246,Roscoe,86,,,524221,5613617,50.673889,-122.657222,2007,7,31,31-07-2007,2,22c,25,,M246,1,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-02-32d-a1,HT,Upper Phelix,SC,BH7-02-22c-b1, M246,Roscoe,68,,,525709,5606242,50.607500,-122.636667,2007,7,31,31-07-2007,2,32d,25,,M246,1,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-02-32d-i1,HT,Upper Phelix,SC,BH7-02-22c-b1, M246,Roscoe,68,,,525709,5606242,50.607500,-122.636667,2007,7,31,31-07-2007,2,32d,25,,M246,2,BH7-02-22c-b1,M,,,,
Monitoring & Misc 2007,BH7-02-20d-k1,HT,Hope,SC,BH7-01-31c-a1,Titus M249,Titus,76,,,507387,5608871,50.631667,-122.895556,2007,7,31,31-07-2007,2,20d,25,,M249,1,BH7-01-31c-a1,M,,,,
Monitoring & Misc 2007,BH7-02-38b-l1,HT,Tenquille,SC,BH7-01-31c-a1,Titus M249,Titus,52,,,507735,5599019,50.543056,-122.890833,2007,7,31,31-07-2007,2,38b,25,,M249,1,BH7-01-31c-a1,M,,,,
Monitoring & Misc 2007,LC7-00-Bed-a1,PU,Boulder,SN,LC7-00-Bed-a1, M238,M238,,,,567794,5593513,50.489669,-122.044292,2007,8,1,1-08-2007,0,Bed,,,M238,1,LC7-00-Bed-a1,M,B-010807A - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-a2,PU, ,SC,Huck,Huck M105,Huck,,,,,,,,2007,8,4,4-08-2007,0,RubTree,,,M105,1,61021-b1,M,R-040807A2 - sample #2  ,,,
Monitoring & Misc 2007,LC7-00-RubTree-i1,PU, ,SC,Homer,Homer M122,Homer,,,,,,,,2007,8,6,6-08-2007,0,RubTree,,,M122,1,62024-a2,M,R-060807F - ,,,
Monitoring & Misc 2007,LC7-00-RubTree-e1,PU, ,SC,Huck,Huck M105,Huck,,,,,,,,2007,8,6,6-08-2007,0,RubTree,,,M105,1,61021-b1,M,R-060807B1 - sample # 1 from branch,,,
Monitoring & Misc 2007,LC7-00-RubTree-g2,PU,,,BH7-01-22c-a1, M245,M245,,,,,,,,2007,8,6,6-08-2007,0,RubTree,,,M245,1,BH7-01-22c-a1,M,R-060807D2 - sample#2,,,
Monitoring & Misc 2007,LC7-00-Bed-c1,PU, ,SC,Rock ,Rock  M128,Rock ,,,,,,,,2007,8,6,6-08-2007,0,Bed,,,M128,1,63025-c1,M,B-060807B -  ,,,
Monitoring & Misc 2007,LC7-00-Bed-b1,PU, ,,62022-d1,M121,M121,,,,,,,,2007,8,6,6-08-2007,0,Bed,,,M121,1,62022-d1,M,"B-060807A - scat also collected which Is all hair with some bone, just above treeline, looks like cub and adult scats present",,,
Monitoring & Misc 2007,LC7-00-Plots-k1,PU,,SN,Bella,Bella F319,Bella,,,,,,,,2007,8,9,9-08-2007,0,Plots,,,F319,1,LC7-00-Plots-k1,F,"H-07249A - GF01 - west gott - {this must be the cub of GF01 since it was originally identified as her in error and assigned WGI ID 55039a1, but the error was found & fixed later}",,,
Monitoring & Misc 2007,BH7-03-30d-b1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,61,,,503324,5602041,50.570278,-122.953056,2007,8,12,12-08-2007,3,30d,25,,F248,1,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-30d-c1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,61,,,503324,5602041,50.570278,-122.953056,2007,8,12,12-08-2007,3,30d,25,,F248,2,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-30d-d1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,61,,,503324,5602041,50.570278,-122.953056,2007,8,12,12-08-2007,3,30d,25,,F248,3,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-30d-e1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,61,,,503324,5602041,50.570278,-122.953056,2007,8,12,12-08-2007,3,30d,25,,F248,4,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-20d-c1,HT,Hope,SC,BH7-03-30d-e1, Betty F248,Betty,76,,,507387,5608871,50.631667,-122.895556,2007,8,12,12-08-2007,3,20d,25,,F248,1,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-30b-f1,HT,Upper Birkinghead,SC,BH7-03-30d-e1, Betty F248,Betty,67,,,508531,5606124,50.606944,-122.879444,2007,8,12,12-08-2007,3,30b,25,,F248,1,BH7-03-30d-e1,F,,,,
Monitoring & Misc 2007,BH7-03-22d-j1,HT,Cadwallider,SC,Brutus,Brutus M247,Brutus,87,,,527183,5614002,50.677222,-122.615278,2007,8,12,12-08-2007,3,22d,25,,M247,1,BH7-03-22d-j1,M,,,,
Monitoring & Misc 2007,BH7-03-20d-f1,HT,Hope,SC,BH7-03-20d-f1, F242,F242,76,,,507387,5608871,50.631667,-122.895556,2007,8,12,12-08-2007,3,20d,25,,F242,1,BH7-03-20d-f1,F,,,,
Monitoring & Misc 2007,BH7-03-30b-a1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,8,12,12-08-2007,3,30b,25,,F139,1,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-03-30b-b1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,8,12,12-08-2007,3,30b,25,,F139,2,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-03-30b-e1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,67,,,508531,5606124,50.606944,-122.879444,2007,8,12,12-08-2007,3,30b,25,,F139,3,64038-c1,F,,,,
Monitoring & Misc 2007,BH7-03-31d-b3,HT,Sockeye,SC,Huck,Huck M105,Huck,65,,,514547,5605674,50.602778,-122.794444,2007,8,12,12-08-2007,3,31d,25,,M105,1,61021-b1,M,,,,
