Project,Sample ID,HTorRT,Area,Hair trap zone,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HTorRT,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,,
,,,,,,,,NONE,,,,HT Cadwalider 2010,5618063,524372,50.713865,-122.654782,2013,7,16,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cadwalider 2010,5618063,524372,50.713865,-122.654782,2013,7,31,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cadwalider 2010,5618063,524372,50.713865,-122.654782,2014,7,10,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cadwalider 2010,5618063,524372,50.713865,-122.654782,2014,8,9,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cadwalider 2010,5618063,524372,50.713865,-122.654782,2014,9,21,3,,,,,,,,,,,,
Lillooet Study 2013,HT CnnHel-190713-2,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,19,1,,12,15,M221,1,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-190713-4,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,19,1,,12,15,M221,2,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-190713-1A,HT,Connel,HELI,SC,Rock ,Rock  M128,Rock ,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,19,1,,12,15,M128,1,63025-c1,M,,,,,
Lillooet Study 2013,HT CnnHel-190713-5,HT,Connel,HELI,SC,Rock ,Rock  M128,Rock ,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,19,1,,12,15,M128,2,63025-c1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-1,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,1,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-2,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,2,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-3B,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,3,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-4,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,4,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-5C,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,5,73063-a1,M,,,,,
Lillooet Study 2013,HT CnnHel-290713-P,HT,Connel,HELI,SC,73063-a1,M221,M221,HT,93,,HT Conel Heli,5615126,533874,50.6870,-122.5205,2013,7,29,2,,12,15,M221,6,73063-a1,M,,,,,
Lillooet Study 2012,Ht Connel-200712-3,HT,Connel,HELI,SC,Gillis,Gillis F141,Gillis,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F141,1,6SNSA-GF6,F,SC,,,250.250,
Lillooet Study 2012,Ht Connel-200712-5,HT,Connel,HELI,SC,Jasmine,Jasmine F108,Jasmine,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F108,1,61024-i1,F,SC,,,250.250,
Lillooet Study 2012,Ht Connel-200712-4A,HT,Connel,HELI,SC,Ht Connel-200712-4A, M391,M391,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,M391,1,Ht Connel-200712-4A,M,SC,,,204.250,
Lillooet Study 2012,Ht Connel-200712-8,HT,Connel,HELI,SC,Ht Connel-200712-4A, M391,M391,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,M391,2,Ht Connel-200712-4A,M,SC,,,204.250,
Lillooet Study 2012,Ht Connel-200712-10,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F118,1,62014-d1,F,SC,,,250.250,
Lillooet Study 2012,Ht Connel-200712-12,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F118,2,62014-d1,F,SC,,,250.250,
Lillooet Study 2012,Ht Connel-200712-2A,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F118,3,62014-d1,F,SC,,,250.250,
Lillooet Study 2012,Ht Connel-200712-6B,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F118,4,62014-d1,F,SC,,red,250.250,
Lillooet Study 2012,Ht Connel-200712-6D,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,99,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,7,20,1,,13,14,F118,5,62014-d1,F,SC,,,250.250,
,,,,,,,,NONE,,,,HT Connel 2012,5616384,533489,50.6983,-122.5258,2012,8,6,2,,,,,,,,,,,,
Lillooet Study 2014,HT Connel 2014-290714-1A,HT,Connel,HELI,SC,HT McGill P-14-1,Homer girl HT McGill P-14-1,Homer_girl,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,7,29,1,,20,22,,1,HT McGill P-14-1,F,,,,,
Lillooet Study 2014,HT Connel 2014-180814-6,HT,Connel,HELI,SC,Flip,Flip M379,Flip,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,M379,1,HT McGill S-250711-5,M,,,,,
Lillooet Study 2014,HT Connel 2014-180814-4D,HT,Connel,HELI,SC,Marge,Marje F118,Marge,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,F118,1,62014-d1,F,,,,,
Lillooet Study 2014,HT Connel 2014-180814-2,HT,Connel,HELI,SC,HT Connel 14-2,Marge/M221  2014  Boy A,Marge_M221_2014_Boy_A,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,,1,HT Connel 14-2,M,Marge's son #1 with male 221 (73063-a1),,,,
Lillooet Study 2014,HT Connel 2014-180814-3A,HT,Connel,HELI,SC,HT Connel 14-7,Marge/M221 2014  Boy B,Marge_M221_2014_Boy_B,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,,1,HT Connel 14-7,M,Marge's son #2 with male 221 (73063-a1),,,,
Lillooet Study 2014,HT Connel 2014-180814-4B,HT,Connel,HELI,SC,HT Connel 14-7,Marge/M221 2014  Boy B,Marge_M221_2014_Boy_B,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,,2,HT Connel 14-7,M,Marge's son #2 with male 221(73063-a1),,,,
Lillooet Study 2014,HT Connel 2014-180814-7,HT,Connel,HELI,SC,HT Connel 14-7,Marge/M221 2014  Boy B,Marge_M221_2014_Boy_B,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,,3,HT Connel 14-7,M,Marge's son #2 with male 221 (73063-a1),,,,
Lillooet Study 2014,HT Connel 2014-180814-1B,HT,Connel,HELI,SC,HT Connel 14-1B,Marge/M221 2014 Girl,Marge_M221_2014_Girl,HT,104,,HT Connel Heli 2014,5617184,532131,50.7056,-122.5450,2014,8,18,2,,20,21,,1,HT Connel 14-1B,F,Marge's daughter with male 221 (73063-a1),,,,
,,,,,,,,NONE,,,,HT Copper,5610441,556562,50.6430835,-122.200041,2012,7,20,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Copper,5610441,556562,50.6430835,-122.200041,2012,8,6,2,,,,,,,,,,,,
Lillooet Study 2012,HT Cottonwood-200712-1,HT,Cottonwood,HELI,SN,Bella,Bella F319,Bella,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,7,20,1,,17,11,F319,1,LC7-00-Plots-k1,F,SN,Bella,,250.250,Stein
Lillooet Study 2012,HT Cottonwood-200712-5,HT,Cottonwood,HELI,SN,HT Cottonwood-200712-5, M392,M392,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,7,20,1,,17,11,M392,1,HT Cottonwood-200712-5,M,SN,New Bear,,204.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-3C,HT,Cottonwood,HELI,SN,Bella,Bella F319,Bella,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,F319,1,LC7-00-Plots-k1,F,SN,Bella,,250.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-4,HT,Cottonwood,HELI,SN,Bella,Bella F319,Bella,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,F319,2,LC7-00-Plots-k1,F,SN,Bella,,250.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-5,HT,Cottonwood,HELI,SN,Bella,Bella F319,Bella,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,F319,3,LC7-00-Plots-k1,F,SN,Bella,red,250.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-1C,HT,Cottonwood,HELI,SN,Breeze,Breeze F149,Breeze,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,F149,1,HAY6-02-16c-b2,F,SN,Breeze?,weathered,250.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-2E,HT,Cottonwood,HELI,SN,Breeze,Breeze F149,Breeze,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,F149,2,HAY6-02-16c-b2,F,SN,Breeze?,added E to barb because it was on envelope,250.250,Stein
Lillooet Study 2012,HT Cottonwood-60812-2A,HT,Cottonwood,HELI,SN,HT Cottonwood-60812-2A,M394,M394,HT,9,,HT Cottonwood ,5582052,562449,50.3872,-122.1215,2012,8,6,2,,16,10,M394,1,HT Cottonwood-60812-2A,M,SN,New Bear,,204.250,Stein
Lillooet Study 2013,HT CotHel-290713-1,HT,Cottonwood,HELI,SN,Breeze,Breeze F149,Breeze,HT,19,,HT Cottonwood Heli,5585846,563809,50.4212,-122.1018,2013,7,29,1,,17,9,F149,1,HAY6-02-16c-b2,F,Stein,,,,
Lillooet Study 2013,HT CotHel-290713-2A,HT,Cottonwood,HELI,SN,Breeze,Breeze F149,Breeze,HT,19,,HT Cottonwood Heli,5585846,563809,50.4212,-122.1018,2013,7,29,1,,17,9,F149,2,HAY6-02-16c-b2,F,Stein,,,,
,,,,,,,,NONE,,,,HT Cottonwood Heli,5585846,563809,50.4212,-122.1018,2013,9,12,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cowman,5588615,547609,50.44761303,-122.3294468,2012,7,24,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Cowman,5588615,547609,50.44761303,-122.3294468,2012,8,30,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2012,7,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2012,7,26,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2012,9,6,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.5531,-122.2450,2013,6,21,1,,,,,,,,,,,,
Lillooet Study 2013,HT Dwtn-100713-1,HT,Downton,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,54,,Ht Downton,5600406,553483,50.5531,-122.2450,2013,7,10,2,,17,9,M69,1,5SNRB8,M,Stein,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.5531,-122.2450,2013,7,22,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2014,6,30,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2014,7,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2014,8,17,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2014,9,27,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2011,7,4,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2011,7,26,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Downton,5600406,553483,50.55313622,-122.2450283,2011,8,20,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2010,5603341,552847,50.57959,-122.25359,2010,7,8,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2010,5603341,552847,50.57959,-122.25359,2010,7,25,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2014,5598867,552308,50.53940319,-122.2618294,2014,6,30,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2014,5598867,552308,50.53940319,-122.2618294,2014,7,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2014,5598867,552308,50.53940319,-122.2618294,2014,8,17,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Downton 2014,5598867,552308,50.53940319,-122.2618294,2014,9,27,4,,,,,,,,,,,,
Lillooet Study 2011,HT Duf L 1-030611-1,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,11,,Ht Duf L 2,5582526,545674,50.39300841,-122.3574362,2011,6,3,1,,11,9,M69,1,5SNRB8,M,,,,,
Lillooet Study 2011,Ht Duf L 2-170611-2b,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,10,,Ht Duf L 2,5582526,545674,50.39300841,-122.3574362,2011,6,17,2,,11,9,M69,1,5SNRB8,M,,,,,
Lillooet Study 2011,Ht Duf L 2-170611-4a,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.39300841,-122.3574362,2011,6,17,2,,11,9,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.39300841,-122.3574362,2011,8,3,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.39300841,-122.3574362,2011,8,26,4,,,,,,,,,,,,
Lillooet Study 2012,HT Duffey Slide-260512-3,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,5,26,1,,17,11,M239,1,NAH7-02-31-c1,M,SN,Jim,field ID= HT Duffey Lake Date= 06/15/2012,204.250,Stein
Lillooet Study 2012,HT Duffey Slide-260512-4,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,5,26,1,,17,11,M239,2,NAH7-02-31-c1,M,SN,Jim,field ID= HT Duffey Lake Date= 06/15/2012,204.250,Stein
Lillooet Study 2012,HT Duffey Slide-150612-1,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,6,15,2,,16,10,M69,1,5SNRB8,M,SN,Barkley,Barkley,204.250,Stein
Lillooet Study 2012,HT Duffey Slide-150612-2,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,6,15,2,,16,10,M239,1,NAH7-02-31-c1,M,SN,Jim,date= 5/26/2012,204.250,Stein
Lillooet Study 2012,HT Duffey Slide-150612-4,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,6,15,2,,16,10,M239,2,NAH7-02-31-c1,M,SN,JIm,date= 5/26/2012,204.250,Stein
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2012,7,11,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2013,6,28,1,,,,,,,,,,,,
Lillooet Study 2013,HT Duf L2 -100713-1,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2013,7,10,2,,17,9,M239,1,NAH7-02-31-c1,M,Stein,,,,
Lillooet Study 2013,HT Duf L2 -100713-3,HT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2013,7,10,2,,17,9,M239,2,NAH7-02-31-c1,M,Stein,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2013,7,23,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2014,6,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2014,6,29,2,,,,,,,,,,,,
Lillooet Study 2014,HT Duf L2-20140928-1,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2014,9,28,3,,20,20,M69,1,5SNRB8,M,,,,,
Lillooet Study 2014,HT Duf L2-20140928-2,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2014,9,28,3,,20,20,M69,2,5SNRB8,M,,,,,
Lillooet Study 2014,HT Duf L2-20140928-5,HT,Duffey Lake,DUFFEY,SN,Barkley ,Barkley M69,Barkley,HT,10,,Ht Duf L 2,5582526,545674,50.3930,-122.3574,2014,9,28,3,,20,20,M69,3,5SNRB8,M,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2013,6,28,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2013,7,12,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2013,7,23,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2014,6,14,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2014,7,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duf log jam,5585555,550832,50.41982385,-122.2844666,2014,9,28,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duffey Lake 2010,5585082,550098,50.41563,-122.29486,2010,6,22,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duffey Lake 2010,5585082,550098,50.41563,-122.29486,2010,7,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duffey Lake 2010,5585082,550098,50.41563,-122.29486,2012,5,26,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duffey Lake 2010,5585082,550098,50.41563,-122.29486,2012,6,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Duffey Lake 2010,5585082,550098,50.41563,-122.29486,2012,7,11,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,7,12,1,,,,,,,,,,,,
Lillooet Study 2012,Ht Gott E -260712-3,HT,Gott,DUFFEY,SN,Georgia,Georgia F60,Georgia,HT,23,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,7,26,2,,11,10,F60,1,54010c1,F,SN,Georgia,Georgia,250.250,Stein
Lillooet Study 2012,Ht Gott E -260712-1,HT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,HT,23,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,7,26,2,,11,10,M240,1,NAH7-02-31-d1,M,SN,jims brother,,204.250,Stein
Lillooet Study 2012,Ht Gott E -260712-2,HT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,HT,23,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,7,26,2,,11,10,M240,2,NAH7-02-31-d1,M,SN,jims brother,red,204.250,Stein
Lillooet Study 2012,Ht Gott E -260712-4,HT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,HT,23,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,7,26,2,,11,10,M240,3,NAH7-02-31-d1,M,SN,jims brother,,204.250,Stein
,,,,,,,,NONE,,,,Ht E Gott,5587934,565291,50.4398,-122.0805,2012,9,7,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht E Gott 2012,5587865,565291,50.4392,-122.0806,2013,6,22,1,,,,,,,,,,,,
Lillooet Study 2013,Ht E Gtt -100713-2,HT,Gott,DUFFEY,SN,Georgia,Georgia F60,Georgia,HT,22,,Ht E Gott 2012,5587865,565291,50.4392,-122.0806,2013,7,10,2,,17,9,F60,1,54010c1,F,Stein,,,,
,,,,,,,,NONE,,,,Ht E Gott 2012,5587865,565291,50.4392,-122.0806,2013,7,23,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht E Gott 2012,5587865,565291,50.4392,-122.0806,2013,9,12,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht E Gott 2012,5587865,565291,50.43916597,-122.080558,2014,6,16,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht E Gott 2012,5587865,565291,50.43916597,-122.080558,2014,8,18,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Gott 2014,5590327,561421,50.4617,-122.1346,2014,6,29,1,,,,,,,,,,,,
Lillooet Study 2014,HT Gott 2014-160714-2,HT,Gott,DUFFEY,SN,Georgia,Georgia F60,Georgia,HT,30,,HT Gott 2014,5590327,561421,50.4617,-122.1346,2014,7,16,2,,20,20,F60,1,54010c1,F,,,,,
,,,,,,,,NONE,,,,HT Gott 2014,5590327,561421,50.4617,-122.1346,2014,8,16,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Gott 2014,5590327,561421,50.4617,-122.1346,2014,9,28,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,6,26,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,7,12,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,8,14,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,10,2,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,7,3,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,7,23,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,9,22,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2010,7,13,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2010,8,8,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,6,30,1,,,,,,,,,,,,
Lillooet Study 2013,HT Hpe Sld-150713-1A,HT,Hope,BRALORNE,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,HT,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,15,2,,12,15,,1,HT Hpe Sld-150713-1A,F,,,,,
Lillooet Study 2013,HT Hpe Sld-150713-2,HT,Hope,BRALORNE,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,HT,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,15,2,,12,15,,1,HT Noe W-150713-1,M,,,,,
Lillooet Study 2013,HT HpeSld-300713-1A,HT,Hope,BRALORNE,SC,Haily of the Hurly, Haily of the Hurly F390,Haily of the Hurly,HT,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,30,3,,7,14,F390,1,HT Noel 1-170612-1C,F,,,,,
,,,,,,,,NONE,,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,7,9,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,8,8,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,9,20,3,,,,,,,,,,,,
,,,,,,,,NONE,HT,,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,2,1,,,,,,,,,,,,
Lillooet Study 2010,DNA06-3,HT,Hope,BRALORNE,SC,63024-f1,F127,F127,HT,84,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,19,2,,9,2,F127,1,63024-f1,F,DNA Grid,,,,
Lillooet Study 2010,DNA06-7C,HT,Hope,BRALORNE,SC,61016-b1,M101,M101,HT,84,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,19,2,,9,2,M101,1,61016-b1,M,DNA Grid,,,,
Lillooet Study 2011,HT-LPhelix-140611-2,HT,L Phelix,,SC,62038-g1,M123,M123,HT,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,6,14,1,,,,M123,1,62038-g1,M,,,,,
Lillooet Study 2011,HT L Phelix-140611-3b,HT,L Phelix,MIDDLE,SC,Rock ,Rock  M128,Rock ,HT,116,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,6,14,1,,9,16,M128,1,63025-c1,M,,,,,
,,,,,,,,NONE,,,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,7,7,2,,,,,,,,,,,,
Lillooet Study 2012,HT L Phelix-60612-1,HT,L Phelix,MIDDLE,SC,Phelix,Phelix F134,Phelix,HT,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,6,6,1,,13,14,F134,1,64021-e1,F,SC,,,250.250,
,,,,,,,,NONE,,,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,7,7,2,,,,,,,,,,,,
Lillooet Study 2012,HT Phelix -60812-1,HT,L Phelix,HELI,SC,61016-b1,M101,M101,HT,57,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,8,6,2,,13,14,M101,1,61016-b1,M,SC,,,204.250,
