DNA #,sub-sample,Temp ID,Perm ID,all data,all census,Species,Origin,Perm ID,,N/S of Hwy 1,E/W Col trench,Sex,Site,Session,Month,Day,Year,Month,Day,Year
4015,g,(Q),,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
4015,i,,,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
4015,k,,,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
4015,n,,,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
4015,p,,,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
4019,l,,,,,Grizzly,WS 98 census,,,,,,83,2,6,20,1998,7,3,1998
4019,o,,,,,Grizzly,WS 98 census,,,,,,83,2,6,20,1998,7,3,1998
4019,r,,,,,Grizzly,WS 98 census,,,,,,83,2,6,20,1998,7,3,1998
4020,i,,,,,Grizzly,WS 98 census,,,,,,84,2,6,20,1998,7,3,1998
4020,j,,,,,Grizzly,WS 98 census,,,,,,84,2,6,20,1998,7,3,1998
4020,n,,,,,Grizzly,WS 98 census,,,,,,84,2,6,20,1998,7,3,1998
4022,c,,,,,Grizzly,WS 98 census,,,,,,86,2,6,20,1998,7,3,1998
4025,i,,,,,Grizzly,WS 98 census,,,,,,89,2,6,20,1998,7,3,1998
4025,n,,,,,Grizzly,WS 98 census,,,,,,89,2,6,20,1998,7,3,1998
4037,a,,,,,Grizzly,WS 98 census,,,,,,21,3,7,2,1998,7,9,1998
4037,f,,,,,Grizzly,WS 98 census,,,,,,21,3,7,2,1998,7,9,1998
4037,h,,,,,Grizzly,WS 98 census,,,,,,21,3,7,2,1998,7,9,1998
4037,i,,,,,Grizzly,WS 98 census,,,,,,21,3,7,2,1998,7,9,1998
4037,m,,,,,Grizzly,WS 98 census,,,,,,21,3,7,2,1998,7,9,1998
4038,c,,,,,Grizzly,WS 98 census,,,,,,23,3,7,2,1998,7,9,1998
4044,b,,,,,Grizzly,WS 98 census,,,,,,31,3,7,2,1998,7,9,1998
4044,e,,,,,Grizzly,WS 98 census,,,,,,31,3,7,2,1998,7,9,1998
4044,j,,,,,Grizzly,WS 98 census,,,,,,31,3,7,2,1998,7,9,1998
4048,d,,,,,Grizzly,WS 98 census,,,,,,35,3,7,2,1998,7,9,1998
4048,g,,,,,Grizzly,WS 98 census,,,,,,35,3,7,2,1998,7,9,1998
4048,i,,,,,Grizzly,WS 98 census,,,,,,35,3,7,2,1998,7,9,1998
4048,j,,,,,Grizzly,WS 98 census,,,,,,35,3,7,2,1998,7,9,1998
4050,b,,,,,Grizzly,WS 98 census,,,,,,38,3,7,3,1998,7,10,1998
4053,b-2,,,,,Grizzly,WS 98 census,,,,,,43,3,7,2,1998,7,9,1998
4053,f,,,,,Grizzly,WS 98 census,,,,,,43,3,7,2,1998,7,9,1998
4054,c,,,,,Grizzly,WS 98 census,,,,,,44,3,7,2,1998,7,9,1998
4054,e,,,,,Grizzly,WS 98 census,,,,,,44,3,7,2,1998,7,9,1998
4054,h,,,,,Grizzly,WS 98 census,,,,,,44,3,7,2,1998,7,9,1998
4073,b,,,,,Grizzly,WS 98 census,,,,,,71,3,7,2,1998,7,9,1998
4094,b,,,,,Grizzly,WS 98 census,,,,,,5,4,7,9,1998,7,16,1998
4094,c,,,,,Grizzly,WS 98 census,,,,,,5,4,7,9,1998,7,16,1998
4094,j,,,,,Grizzly,WS 98 census,,,,,,5,4,7,9,1998,7,16,1998
4135,a,,,,,Grizzly,WS 98 census,,,,,,69,4,7,10,1998,7,17,1998
4160,b,,,,,Grizzly,WS 98 census,,,,,,12,5,7,16,1998,7,22,1998
4160,d,,,,,Grizzly,WS 98 census,,,,,,12,5,7,16,1998,7,22,1998
4174,a,,,,,Grizzly,WS 98 census,,,,,,33,5,7,16,1998,7,23,1998
4354,c,,,,,Grizzly,WS 98 census,,,,,,65,1,6,16,1998,6,26,1998
4354,e,,,,,Grizzly,WS 98 census,,,,,,65,1,6,16,1998,6,26,1998
4360,i,,,,,Grizzly,WS 98 census,,,,,,55,2,6,25,1998,7,2,1998
4371,a,,,,,Grizzly,WS 98 census,,,,,,66,4,7,9,1998,7,16,1998
